new2kid,urban_ha,farm_ha,wood_ha,sng_ha,water_ha
"157509",9.62500013411045,345.5,4.0625,39.375,1.4375
"157510",28.6875010468066,309.0625,7.75,52.75,1.75
"157511",20.1250009355135,185,0,1.8125,193.0625
"157512",27.5624986737967,333.375,0,21.3125,17.75
"157513",74.1250042803586,263.75,0,57.4375,4.6875
"157514",38.6874999850988,281.625,6.5,73.1875,0
"157515",49.0624994039536,256.625,9.0625,80.6875,4.5625
"157516",16.1875003250316,278.375,11.4375,92.5,1.5
"157517",3.68750002235174,190.875,42.875,162.5625,0
"157518",3.18749996367842,227.0625,47.5625,122.1875,0
"157519",3.93749997019768,314.6875,22.375,59,0
"157520",6.81249992921948,337.375,0,55.8125,0
"157521",38.5000005364418,270.875,7.4375,83.1875,0
"157522",39.1875000670552,291.5,27.9375,41.375,0
"157523",12.0625003473833,330.625,16.5625,40.75,0
"157524",13.187500089407,240.375,110.1875,36.25,0
"157525",4.24999988172203,304.3125,61.1875,30.25,0
"157526",6.93749999627471,349.875,23.875,19.3125,0
"157527",0,342.5,18.625,38.875,0
"157528",0.999999977648258,312.5625,47.4375,39,0
"157529",6.24999990686774,355.0625,10.6875,28,0
"157530",5.49999997019768,347.875,17.375,29.25,0
"157531",2.81250001862645,327.9375,26.6875,42.5625,0
"157532",0,361.1875,25.0625,13.75,0
"157533",3.93749997019768,278.5625,96.6875,20.8125,0
"157534",8.37499983608723,289.1875,78.625,23.8125,0
"157535",1.81249999441206,278.5625,52,67.625,0
"157536",14.1874998807907,370.5,12.5,2.8125,0
"157537",20.0000003911555,356.5,13.1875,10.3125,0
"157538",2.93750006239861,388.0625,6.375,2.625,0
"157539",19.3124998244457,355.75,2.4375,22.5,0
"157540",4.99999994644895,387,2.75,5.25,0
"157541",22.3124999552965,350.875,5.375,21.4375,0
"157542",9.56249991431832,241.9375,111.5625,36.9375,0
"157543",9.12499986588955,227.4375,141.125,22.3125,0
"157544",0,273.3125,93.375,33.3125,0
"157545",0,261.625,85.375,53,0
"157546",0,302.3125,16.125,81.5625,0
"157547",0,150.9375,42.9375,206.125,0
"157548",0,74.5625,0.125,325.3125,0
"157549",0,98.9375,5.125,295.9375,0
"157550",0,60.625,14.6875,324.6875,0
"157551",0,14.9375,0,385.0625,0
"157552",3.24999997392297,99.4375,19,278.3125,0
"157553",16.3124997168779,273.8125,71.5,38.375,0
"157554",22.8124998509884,191.3125,87.5625,98.3125,0
"157555",6.12499990966171,303.125,85.625,5.125,0
"157556",13.5624999180436,245.5,105.6875,33.6875,1.5625
"157997",121.749997511506,154.75,1,8.9375,113.5625
"157999",4.62500005960464,343.8125,0,51.5625,0
"158000",31.2499986961484,328.125,3.6875,36.9375,0
"158001",316.500002145767,0,5.86267605633803,12.637323943662,65
"158002",362.812501192093,8.0625,7.1875,14.875,7.0625
"158003",104.500000271946,250.0625,13.375,32.0625,0
"158004",2.99999993294477,373.75,15.9375,7.3125,0
"158005",0,326.1875,60.125,13.6875,0
"158006",22.125000320375,278.25,67.75,31.875,0
"158007",15.1874996721745,218.125,144.0625,22.625,0
"158008",22.625000262633,270.4375,86.625,20.3125,0
"158009",12.2499999590218,278,104.4375,5.3125,0
"158010",40.8749990165234,138.8125,191,28.375,0.9375
"158011",30.1874995231628,287.0625,40.5,40.25,2
"158012",36.5625005215406,155,96.8125,111.625,0
"158013",19.0625000745058,96.8125,227.125,57,0
"158014",10.3125000256114,201.1875,149.875,38.625,0
"158015",30.1874991506338,124.8125,224.625,20.375,0
"158016",125.81249717623,34.0625,177.9375,62.1875,0
"158017",153.49999666214,11.75,214.875,19.875,0
"158018",154.249995946884,23.125,209.125,13.5,0
"158019",40.5625000596046,97,161.75,97.8125,2.875
"158020",75.3749996423721,28.375,211.125,81.375,3.75
"158021",50.2500005066395,72,191.125,85,1.625
"158022",12.2499998658895,120.625,221.5625,44.625,0.9375
"158023",68.8124984502792,81.75,164.5625,80.5625,4.3125
"158024",248.120884597301,83.9416,18.0625,39.1875,10.6875
"158025",340.689253807068,4.6857,21.625,33,0
"158026",254.812493920326,41.5,65.75,37.9375,0
"158027",364.937496185303,16.625,9.375,9.0625,0
"158028",329.374998807907,8.75,44.3125,12.5,5.0625
"158029",364.312493801117,0,29.3546080508475,5.45789194915254,0.875
"158030",361.062496900558,0,25.1746178176067,2.95038218239325,10.8125
"158031",104.687502980232,21.5,148.9375,124.875,0
"158032",46.5000002644956,18.25,279.8125,55.4375,0
"158033",359.312492609024,0,31.2316607981221,9.39333920187794,0.0625
"158034",362.249994277954,4.125,14.625,18.9375,0.0625
"158035",204.250000417233,132.625,54.875,8.25,0
"158036",69.3124994635582,305.625,24.4375,0.625,0
"158037",24.4375005364418,350.0625,22.625,2.875,0
"158038",28.437499795109,349.6875,18.875,3,0
"158039",208.687500655651,158.4375,16.625,16.25,0
"158040",359.999996423721,0,18.5074626865672,21.4925373134328,0
"158041",175.90357363224,115.0339,53.1875,55.875,0
"158042",66.9375013560057,181.125,95.8125,53.1875,2.9375
"158043",75.3750003874302,135.125,75.3125,61.75,52.4375
"158044",36.3750011660159,184.875,146.6875,32.0625,0
"158045",74.5624989271164,167.4375,125.5625,32.4375,0
"158046",284.812498092651,23.875,59.5,31.8125,0
"158047",138.49999755621,140.5625,73.625,47.3125,0
"158048",98.1250002980232,214.0625,50.8125,37,0
"158049",44.3124998360872,225.75,42.5,87.4375,0
"158050",136.750003695488,172.9375,58.875,31.4375,0
"158051",10.5625002644956,291.0625,81.5625,16.8125,0
"158052",24.0000002086163,224.375,93.6875,57.9375,0
"158053",187.437498569489,101.125,77.875,33.5625,0
"158054",350.312501192093,0,34.1304347826087,8.8695652173913,6.6875
"158055",40.9999996423721,294.125,30.9375,33.9375,0
"158056",35.874997638166,325.1875,0.9375,38,0
"158057",4.62500011781231,344.4375,3.375,47.5625,0
"158058",1.37499999254942,341.3125,5.4375,51.875,0
"158059",46.6874985024333,324.0625,0,29.25,0
"158060",14.8749995976686,369.625,0.3125,15.1875,0
"158061",5.56250008521602,374.8125,3.375,16.25,0
"158062",3.62499989569187,352.4375,10.1875,33.75,0
"158063",2.24999999627471,360.3125,4.5625,32.875,0
"158064",10.6250003911555,362.875,4.25,22.25,0
"158065",98.4374970197678,277.9375,15.4375,4.625,3.5625
"158066",360.062491893768,6.9375,11.3125,11.25,10.4375
"158067",352.31249332428,0,12.3726807802093,29.4398192197907,5.875
"158068",341.124993562698,0,14.9629524886878,43.9120475113122,0
"158069",131.874999403954,152.5625,19.5,93.0625,3
"158070",306.999999284744,43.0625,1.125,48.8125,0
"158071",85.8750015497208,260.5625,9.5,41.6875,2.375
"158072",14.1874997410923,323.5625,9.3125,50.5,2.4375
"158073",10.6250006705523,272.875,64.0625,52.4375,0
"158074",0,281.625,36.3125,82.0625,0
"158075",6.81249983608723,267.5625,54.1875,71.4375,0
"158076",13.499999884516,246.625,95.875,44,0
"158077",10.8750000596046,223.125,146.3125,19.6875,0
"158078",2.06250008195639,330.4375,58.875,8.625,0
"158079",10.3124999441206,295.6875,55.25,36.375,2.375
"158080",17.1874998137355,312,44.625,14.125,12.0625
"158081",11.5625001955777,244.75,61.375,23.75,58.5625
"158082",2.87499998230487,324.125,30.8125,42.1875,0
"158083",47.7500002831221,285.0625,3.1875,64,0
"158084",130.989064928144,207.3234,10.1875,51.5,0
"158085",15.1250001043081,341,4,39.875,0
"158086",11.0000000335276,361.25,19.4375,8.3125,0
"158087",15.0624996982515,346.5,14.875,23.5625,0
"158088",360.000002384186,0,10.7948895027624,29.0801104972376,0.125
"158089",371.437501907349,6.375,3.25,18.9375,0
"158090",211.250001192093,59.625,34,95.125,0
"158091",22.2499998169951,147.8125,115.75,114.1875,0
"158092",26.500000897795,285.625,70.875,17,0
"158093",284.374994039536,36.4375,47.5625,31.625,0
"158094",360.000002384186,0,29.6739853626081,10.3260146373919,0
"158095",113.749998062849,191.5,56.875,37.875,0
"158096",8.24999958276749,231.5,67.125,93.125,0
"158097",0,294.3125,54.875,50.8125,0
"158098",13.1250002421439,255,70.8125,61.0625,0
"158099",21.9375011511147,240.4375,55,82.625,0
"158100",5.87499998509884,169.25,124.125,100.75,0
"158101",14.312500320375,334.5,33.8125,17.375,0
"158102",15.4375002952293,313.1875,52.3125,19.0625,0
"158103",18.0625002365559,347.5625,20,14.25,0.125
"158104",185.000001266599,143.5,40.3125,31.1875,0
"158105",26.0625007213093,306.5625,32.1875,35.1875,0
"158106",32.8750004293397,300.5,23.8125,42.8125,0
"158107",1.68749997392297,308.375,44.625,45.3125,0
"158108",22.7500000037253,329.75,27.25,20.25,0
"158109",10.8750001178123,356.5625,10.625,21.9375,0
"158110",40.2500011958182,306.8125,19.6875,33.25,0
"158111",21.000000089407,310.5625,32.75,33.125,2.5625
"158112",4.68750004656613,323.875,22.875,48.5625,0
"158113",4.87499986775219,351.0625,17.6875,26.375,0
"158114",7.93749988079071,350,8.1875,33.875,0
"158115",1.18749998509884,327,37.0625,34.75,0
"158116",14.687499217689,293.25,25.3125,59.25,7.5
"158117",4.87499982118607,352.625,12.5625,29.9375,0
"158118",12.7500001341105,344.5,1.3125,41.4375,0
"158119",22.0625005662441,354.4375,0,23.5,0
"158120",9.62499994784594,383.4375,0,6.9375,0
"158121",22.562500089407,344.875,1.875,30.6875,0
"158122",55.2499994635582,265.625,7.5625,71.5625,0
"158123",21.187499538064,303.8125,11.6875,63.3125,0
"158124",40.0000002235174,291,19.375,49.625,0
"158125",67.4374997615814,315.1875,5.6875,11.6875,0
"158126",85.6875006109476,270.4375,4.9375,38.9375,0
"158127",17.9374998435378,189.25,41.5625,151.25,0
"158128",7.00000002980232,218.3125,106.5,68.1875,0
"158129",6.56249988824129,236.375,103.4375,47.75,5.875
"158130",8.12500007450581,214.0625,116.875,60.9375,0
"158131",31.8750005215406,334,9.3125,24.8125,0
"158132",14.0625,296.25,44.6875,45,0
"158133",50.5000025033951,308.3125,0,41.1875,0
"158134",8.06250013411045,358.625,1.1875,32.125,0
"158135",19.9375001713634,304.75,13.25,62.0625,0
"158136",6.50000001769513,295.625,30.875,67,0
"158137",12.500000372529,329.6875,8.25,49.5625,0
"158138",15.4374999925494,334.375,0.0625,50.125,0
"158139",7.68750017741695,357.5,3.875,30.9375,0
"158140",0,341.8125,0,58.1875,0
"158141",11.8749998509884,325.3125,5.375,57.4375,0
"158142",38.5000005364418,322.4375,7.8125,31.25,0
"158143",32.6249997131526,333.5625,0.8125,33,0
"158144",4.43750005215406,362.8125,0,32.75,0
"158145",17.9999992251396,360.25,0,21.75,0
"158146",14.5625004544854,343.5,0,41.9375,0
"158147",46.6874998062849,284.375,6.5,62.4375,0
"158148",14.3749997019768,365.75,4.375,15.5,0
"158149",18.1875000707805,119.4375,190.375,70.9375,1.0625
"158150",22.1250005066395,273.0625,7.125,97.6875,0
"158151",13.6250000447035,247.75,26.8125,107,4.8125
"158152",18.9375000540167,286.25,12.6875,76.375,5.75
"158153",118.749996833503,212,11.1875,57.0625,1
"158154",193.624995276332,111.8125,55,37.4375,2.125
"158155",222.812494635582,58.125,72.875,46.1875,0
"158156",195.187495276332,109.5,37.5,49.3125,8.5
"158157",46.0625015199184,254.0625,19.6875,75,5.1875
"158158",51.6875013709068,273,34.3125,38.4375,2.5625
"158159",32.4375005438924,202.5625,35.125,66.0625,63.8125
"158160",3.8749998784624,201.625,40,52.9375,101.5625
"158162",25.8750006556511,185.5,0,55.625,133
"158163",57.5625002384186,264.625,12.625,45.5,19.6875
"158164",16.0000001778826,294.3125,29.375,60.3125,0
"158165",53.6875007674098,252.9375,8.375,85,0
"158166",5.31249986961484,283.5,2.3125,108.875,0
"158167",3.68749983608723,193.75,59.5625,143,0
"158168",20.0625006109476,212.1875,59.9375,107.8125,0
"158169",8.43749977648258,313.0625,6.5,72,0
"158170",63.1874986924231,256.375,13.3125,67.125,0
"158171",27.6249997317791,304.9375,9.9375,57.5,0
"158172",10.249999910593,311.75,41.9375,36.0625,0
"158173",1.87500007450581,300.6875,70.6875,26.75,0
"158174",0,310.625,34.1875,55.1875,0
"158175",5.25000001071021,299.4375,29.4375,65.875,0
"158176",6.93750008940697,334.5625,35.6875,22.8125,0
"158177",1.37499999254942,376.25,5.5625,16.8125,0
"158178",2.43750002700835,373.9375,10.125,13.5,0
"158179",1.37499999254942,347.25,8.1875,43.1875,0
"158180",3.06249993154779,371.9375,11.0625,13.9375,0
"158181",1.49999996647239,308.0625,20.6875,69.75,0
"158182",0,352.6875,14.5625,32.75,0
"158183",1.31249995902181,376.5,3.25,18.9375,0
"158184",0,342.1875,29.1875,28.625,0
"158185",7.62500017881393,299.3125,68.125,24.9375,0
"158186",2.49999994412065,390.75,4.75,2,0
"158187",9.75000010803342,299.5625,80.5625,7.4375,2.6875
"158188",9.31249968707561,375.25,9.75,5.6875,0
"158189",13.6874999850988,334.625,8.75,42.9375,0
"158190",6.25000018626451,380.8125,5.75,7.1875,0
"158191",4.81249983422458,376.5625,14.4375,4.1875,0
"158192",3.93749997019768,160.4375,208.1875,27.4375,0
"158193",0,26,328.3125,45.6875,0
"158194",0,112.25,204.4375,83.3125,0
"158195",0,222.75,95.6875,81.5625,0
"158196",0,217.1875,59.125,123.6875,0
"158197",0,55.0625,171.625,173.3125,0
"158198",0,3.5625,21.9375,374.5,0
"158199",0,7.1875,0,392.8125,0
"158200",0,0,11.3125,388.6875,0
"158201",0,82.4375,113.3125,204.25,0
"158202",3.93750015646219,210.9375,57.1875,127.9375,0
"158203",67.4375019967556,235.5625,62.375,34.625,0
"158204",41.6875014081597,336.5,15.6875,6.125,0
"158205",17.9999999701977,337.75,29.0625,14.25,0.9375
"158649",192.312495037913,190.9375,0,12.75,4
"158650",43.3125007897615,330.875,4.625,19.5625,1.625
"158651",193.937494978309,156.125,9.25,40.6875,0
"158652",108.749996498227,211.25,3.875,61.375,14.75
"158653",117.0624980703,244.75,3.25,34.25,0.6875
"158654",4.87499991431832,265.8125,81.4375,47.875,0
"158655",12.9999998956919,166.5,193,27.5,0
"158656",12.6250006258488,273.875,66.375,47.125,0
"158657",5.24999992921948,169.5,193.625,31.625,0
"158658",3.00000002607703,253.1875,98.875,44.9375,0
"158659",50.187498703599,191,119.375,37.6875,1.75
"158660",149.750003963709,167.4375,64.125,17.6875,1
"158661",73.0000019073486,237.375,31.0625,58.5625,0
"158662",47.3125010728836,136.25,153.3125,63.125,0
"158663",11.0624993219972,149.6875,212.8125,26.4375,0
"158664",60.8750003390014,166.875,146.4375,25.8125,0
"158665",48.3750011771917,65.375,260.875,25.375,0
"158666",234.562495350838,0,144.122558156874,21.3149418431256,0
"158667",118.125003576279,5.0625,228.5,48.3125,0
"158668",103.6874987185,35,237.9375,23.375,0
"158669",33.8124997913837,111.25,173.5,81.4375,0
"158670",34.6250001341105,31.0625,159.875,173.875,0.5625
"158671",50.3125006332994,82.75,137.25,129.6875,0
"158672",27.8125001117587,13.25,312.0625,46.875,0
"158673",47.3124995827675,167.375,153.875,31.4375,0
"158674",145.999996364117,150.5625,44.75,53.0625,5.625
"158675",314.062511920929,0,50.9607862903226,14.7267137096774,20.25
"158676",221.250003576279,32.25,123.3125,14.9375,8.25
"158677",249.687495827675,0,102.845601599418,26.4043984005816,21.0625
"158678",181.125006079674,20.625,166.6875,8.8125,22.75
"158679",295.374998450279,0,81.8120330843116,21.5004669156884,1.3125
"158680",359.999990463257,0,32.7019498607242,7.29805013927576,0
"158681",107.874998450279,20.125,174.25,97.75,0
"158682",21.2499990360811,28.8125,319.5,29.125,1.3125
"158683",139.124997891486,2,250.125,7.9375,0.8125
"158684",282.015641033649,0,104.071577036462,13.9128229635376,0
"158685",222.999995946884,111.5625,51.0625,14.375,0
"158686",36.0000004991889,316.375,40.6875,6.9375,0
"158687",2.00000000186265,354.75,42.8125,0.4375,0
"158688",73.1874974328093,309.875,10.25,6.6875,0
"158689",186.749994754791,142.875,23.9375,46.4375,0
"158690",361.124992370605,0,15.8984593837535,22.9765406162465,0
"158691",195.250004529953,128.1875,15.875,32.125,28.5625
"158692",105.624998360872,184.3125,28.75,76.4375,4.875
"158693",143.312496691942,155.375,43.1875,28.9375,29.1875
"158694",102.437497209758,217.375,35.3125,44.875,0
"158695",194.749996066093,80.1875,60.375,64.6875,0
"158696",238.87500166893,37.5625,78.625,44.9375,0
"158697",225.625002384186,74.1875,81.875,18.3125,0
"158698",148.499998450279,177.25,38.6875,35.5625,0
"158699",92.4374997615814,168.875,46.0625,92.625,0
"158700",81.6249988973141,245.4375,53.75,19.1875,0
"158701",13.6874994263053,319.25,40.4375,26.625,0
"158702",9.68750026077032,325.8125,53.0625,11.4375,0
"158703",9.37500018626451,181.625,178.3125,30.6875,0
"158704",154.999997653067,0,231.753588516746,13.2464114832536,0
"158705",61.6250013001263,190.4375,122.8125,25.125,0
"158706",55.2500006742775,302.4375,9.0625,33.25,0
"158707",34.6249982714653,314.75,7.5,43.125,0
"158708",0,380.6875,0,19.3125,0
"158709",5.68749996600673,350.9375,17.8125,25.5625,0
"158710",0,369.375,30.1875,0.4375,0
"158711",56.4999988302588,294.8125,28.625,20.0625,0
"158712",14.8125005885959,353.8125,14.375,17,0
"158713",20.8750003948808,343.75,15.4375,19.9375,0
"158714",38.6249993927777,306.8125,8.375,46.1875,0
"158715",17.9374994244426,351.4375,14.75,15.875,0
"158716",119.375003874302,276.25,0,4.375,0
"158717",265.437496453524,24.6875,13,61.0625,35.8125
"158718",235.437500476837,100,7.8125,56.6875,0.0625
"158719",266.49937722832,62.6881,11.625,58.875,0.3125
"158720",122.062497027218,243.6875,1.5625,32.6875,0
"158721",45.1249999925494,316.5625,19,19.3125,0
"158722",15.8124992623925,323.9375,31.6875,12.1875,16.375
"158723",19.3749999045394,327.375,32.375,20.875,0
"158724",7.1249998640269,287.0625,63.5625,42.25,0
"158725",21.9375001266599,240.875,71.875,53.4375,11.875
"158726",18.6250006314367,253.8125,100.4375,27.125,0
"158727",0.0624999986030161,290.625,88.75,20.5625,0
"158728",0,194.5,179.375,26.125,0
"158729",1.25000001862645,371.75,19.0625,7.9375,0
"158730",0.68749999627471,327.75,51.25,20.3125,0
"158731",17.4374999362044,325.875,18.375,9.3125,29
"158732",9.68749963212758,269.6875,27.5,45.25,47.875
"158733",359.999996423721,0,3.65967987804878,32.7153201219512,3.625
"158734",211.624994128942,101.5625,10,76.8125,0
"158735",46.0624989122152,309.375,16.8125,26.0625,1.6875
"158736",22.9999999050051,300.5,42.9375,33.5625,0
"158737",360.00000834465,0,14.2284219703575,25.7715780296425,0
"158738",240.624994039536,22.0625,26.625,99.4375,11.25
"158739",214.187495410442,96.5625,27.75,61.5,0
"158740",18.4999997727573,242.8125,73.125,62.6875,2.875
"158741",48.3124997466803,230,74.4375,47.25,0
"158742",9.12499986588955,297.125,56,37.75,0
"158743",113.26798517257,165.2945,70.3125,51.125,0
"158744",359.999996423721,6.4375,10.5625,21.1875,1.8125
"158745",235.375002026558,46.6875,96.625,20.375,0.9375
"158746",10.3124997811392,205.5,119.3125,64.875,0
"158747",6.81250020861626,156.9375,74,162.25,0
"158748",0.937500037252903,270.9375,81.875,46.25,0
"158749",3.24999997392297,255.5625,55.5,85.6875,0
"158750",8.75000040978193,245.3125,51.75,94.1875,0
"158751",25.3750000149012,314.8125,14,45.8125,0
"158752",27.437499910593,244.5625,50.625,24.375,53
"158753",4.43750005215406,102.125,37.0625,53.75,202.625
"158754",0,140.125,160.9375,10.3125,88.625
"158755",15.5624998733401,266.6875,98.1875,19.5625,0
"158756",17.4374999478459,342.375,35.9375,4.25,0
"158757",11.500000115484,339.1875,40.0625,9,0.25
"158758",19.9374998221174,340.1875,26,13.875,0
"158759",59.0624991804361,291.5625,24.5,24.875,0
"158760",20.6874998286366,298.625,66.125,14.5625,0
"158761",16.0625001299195,286.6875,83.75,13.5,0
"158762",24.1874990984797,264.875,54.4375,56.5,0
"158763",5.87500010151416,324.375,28.6875,41.0625,0
"158764",1.62500003352761,333.125,14.375,50.875,0
"158765",0,311.625,17,71.375,0
"158766",29.562500922475,291.625,32.0625,45.9375,0.8125
"158767",269.999992847443,107.625,4,18.375,0
"158768",197.687500715256,150.8125,7,44.5,0
"158769",125.187504291534,223.375,8,43.4375,0
"158770",31.25,313.375,5.25,50.125,0
"158771",17.0624997466803,340.0625,2.625,38.6875,1.5625
"158772",15.1250001974404,303.4375,20.875,60.5625,0
"158773",16.6250001639128,359.9375,0,23.4375,0
"158774",31.8749996833503,338.9375,10,19.1875,0
"158775",14.2500001005828,362.6875,1.4375,21.625,0
"158776",2.68750003306195,372.5,0,24.8125,0
"158777",0.374999991618097,317.1875,7.625,74.8125,0
