"","new2kid","sr_100_2000","sr_100_2031"
"34546",126282,21,21
"34547",126283,21,21
"34548",126284,21,21
"34549",126285,23,23
"34550",126286,20,19
"34551",126287,19,19
"34552",126288,22,22
"34553",126289,22,22
"34554",126290,20,20
"34555",126291,19,19
"34556",126292,17,17
"34557",126293,17,17
"34558",126294,15,15
"34559",126295,16,15
"34560",126296,17,16
"34561",126297,17,15
"34562",126298,16,15
"34563",126299,17,16
"34564",126300,16,15
"34565",126301,15,14
"34566",126302,16,15
"34567",126303,18,18
"34568",126304,19,19
"34569",126305,18,18
"34570",126306,15,15
"34571",126307,15,15
"34572",126308,25,25
"34573",126309,26,27
"34574",126310,27,27
"34575",126311,24,24
"34576",126312,27,27
"34577",126313,29,29
"34578",126314,30,30
"34579",126315,26,26
"34580",126316,25,25
"34581",126317,20,20
"34582",126318,19,19
"34583",126319,21,21
"34584",126320,20,21
"34585",126321,19,19
"34586",126322,19,19
"34587",126323,18,18
"34588",126324,17,17
"34589",126325,19,19
"34590",126326,19,19
"34591",126327,19,19
"34592",126328,18,18
"34593",126329,20,20
"34594",126330,19,19
"34595",126331,24,24
"34596",126332,34,34
"34597",126333,26,26
"34598",126334,28,28
"34599",126335,31,31
"34600",126336,34,34
"34601",126337,22,22
"34602",126338,34,34
"34603",126339,31,31
"34604",126340,34,34
"34605",126341,27,27
"34606",126342,28,28
"34607",126343,34,34
"34608",126344,24,24
"34609",126345,21,21
"34610",126346,39,39
"34611",126347,33,33
"34612",126348,26,26
"34613",126349,26,26
"34614",126350,22,22
"34615",126351,35,35
"34616",126352,34,34
"34617",126353,32,32
"34618",126354,30,30
"34619",126355,29,29
"34620",126356,33,33
"34621",126357,31,31
"34622",126358,30,30
"34623",126359,29,29
"34624",126360,32,32
"34625",126361,34,34
"34626",126362,34,34
"34627",126363,31,31
"34628",126364,20,20
"34629",126365,36,36
"34630",126366,33,33
"34631",126367,33,33
"34632",126368,32,32
"34633",126369,22,22
"34634",126370,38,38
"34635",126371,36,36
"34636",126372,36,36
"34637",126373,32,32
"34638",126374,34,34
"34639",126375,35,35
"34640",126376,37,37
"34641",126377,32,32
"34642",126378,27,27
"34643",126379,21,21
"34644",126380,25,25
"34645",126381,19,19
"34646",126382,20,20
"34647",126383,23,23
"34648",126384,20,20
"34649",126385,20,20
"34650",126386,19,19
"34651",126387,20,20
"34652",126388,20,20
"34653",126389,20,20
"34654",126390,20,20
"34655",126391,20,20
"34656",126392,20,20
"34657",126393,21,21
"34658",126394,27,27
"34659",126395,26,26
"34660",126396,21,21
"34661",126397,26,26
"34662",126398,34,34
"34663",126399,35,35
"34664",126400,30,30
"34665",126401,23,23
"34666",126402,29,29
"34667",126403,20,20
"34668",126404,30,30
"34669",126405,32,32
"34670",126406,26,26
"34671",126407,25,25
"34672",126408,20,20
"34673",126409,30,30
"34674",126410,31,31
"34675",126411,23,23
"34676",126412,20,20
"34677",126413,21,21
"34678",126414,20,20
"34679",126415,26,26
"34680",126416,21,21
"34681",126417,19,19
"34682",126418,19,19
"34683",126419,21,21
"34684",126420,19,19
"34685",126421,21,21
"34686",126422,22,22
"34687",126423,21,21
"34688",126424,19,19
"34689",126425,21,21
"34690",126426,19,19
"34691",126427,21,21
"34692",126428,23,23
"34693",126429,21,21
"34694",126430,19,19
"34695",126431,19,19
"34696",126432,22,22
"34697",126433,24,24
"34698",126434,0,0
"34699",126494,0,0
"34700",126495,0,0
"34701",126496,0,0
"34702",126497,20,20
"34703",126498,20,20
"34704",126499,21,21
"34705",126500,20,20
"34706",126501,21,21
"34707",126502,20,20
"34708",126503,21,21
"34709",126504,21,21
"34710",126505,21,21
"34711",126506,20,20
"34712",126507,20,20
"34713",126508,20,20
"34714",126509,19,19
"34715",126510,21,21
"34716",126511,22,22
"34717",126512,21,21
"34718",126513,20,20
"34719",126514,19,19
"34720",126515,20,20
"34721",126516,21,21
"34722",126517,22,22
"34723",126518,20,20
"34724",126519,21,21
"34725",126520,23,23
"34726",126521,23,23
"34727",126522,22,22
"34728",126523,21,21
"34729",126524,22,22
"34730",126525,21,21
"34731",126526,21,21
"34732",126527,22,22
"34733",126528,19,19
"34734",126529,20,20
"34735",126530,20,20
"34736",126531,20,20
"34737",126532,0,0
"34738",126789,0,0
"34739",126790,0,0
"34740",126791,27,27
"34741",126792,25,25
"34742",126793,27,25
"34743",126794,27,26
"34744",126795,32,32
"34745",126796,29,29
"34746",126797,24,24
"34747",126798,22,22
"34748",126799,23,23
"34749",126800,23,23
"34750",126801,22,22
"34751",126802,21,21
"34752",126803,22,22
"34753",126804,24,24
"34754",126805,25,25
"34755",126806,23,23
"34756",126807,23,23
"34757",126808,20,20
"34758",126809,21,21
"34759",126810,22,22
"34760",126811,22,22
"34761",126812,23,23
"34762",126813,23,23
"34763",126814,24,24
"34764",126815,26,26
"34765",126816,21,21
"34766",126817,22,22
"34767",126818,23,23
"34768",126819,22,22
"34769",126820,21,21
"34770",126821,21,21
"34771",126822,21,21
"34772",126823,31,31
"34773",126824,36,36
"34774",126825,28,28
"34775",126826,19,19
"34776",126827,19,19
"34777",126828,19,19
"34778",126829,18,18
"34779",126830,19,19
"34780",126831,19,19
"34781",126832,18,18
"34782",126833,19,19
"34783",126834,20,20
"34784",126835,20,20
"34785",126836,19,19
"34786",126837,19,19
"34787",126838,19,19
"34788",126839,18,18
"34789",126840,18,18
"34790",126841,19,19
"34791",126842,19,19
"34792",126843,18,18
"34793",126844,18,18
"34794",126845,19,19
"34795",126846,19,19
"34796",126847,19,19
"34797",126848,19,19
"34798",126849,19,19
"34799",126850,18,18
"34800",126851,20,20
"34801",126852,20,20
"34802",126853,19,19
"34803",126854,20,20
"34804",126855,22,22
"34805",126856,23,23
"34806",126857,23,23
"34807",126858,22,22
"34808",126859,20,20
"34809",126860,21,20
"34810",126861,21,21
"34811",126862,20,20
"34812",126863,20,20
"34813",126864,19,19
"34814",126865,19,19
"34815",126866,18,18
"34816",126867,20,20
"34817",126868,21,21
"34818",126869,21,21
"34819",126870,23,23
"34820",126871,20,20
"34821",126872,19,19
"34822",126873,22,22
"34823",126874,19,19
"34824",126875,18,18
"34825",126876,18,18
"34826",126877,20,20
"34827",126878,21,21
"34828",126879,20,20
"34829",126880,21,21
"34830",126881,20,20
"34831",126882,21,21
"34832",126883,20,20
"34833",126884,20,20
"34834",126885,20,20
"34835",126886,24,24
"34836",126887,20,20
"34837",126888,20,20
"34838",126889,19,19
"34839",126890,19,20
"34840",126891,16,16
"34841",126892,15,15
"34842",126893,16,16
"34843",126894,16,16
"34844",126895,21,21
"34845",126896,21,21
"34846",126897,22,22
"34847",126898,17,17
"34848",126899,15,15
"34849",126900,17,17
"34850",126901,17,17
"34851",126902,20,20
"34852",126903,19,19
"34853",126904,19,19
"34854",126905,19,19
"34855",126906,19,19
"34856",126907,19,19
"34857",126908,18,18
"34858",126909,18,18
"34859",126910,18,18
"34860",126911,19,19
"34861",126912,19,19
"34862",126913,20,20
"34863",126914,20,20
"34864",126915,20,20
"34865",126916,20,19
"34866",126917,21,21
"34867",126918,24,24
"34868",126919,23,23
"34869",126920,20,20
"34870",126921,16,16
"34871",126922,18,18
"34872",126923,18,18
"34873",126924,19,19
"34874",126925,19,19
"34875",126926,21,21
"34876",126927,23,23
"34877",126928,21,21
"34878",126929,24,24
"34879",126930,24,24
"34880",126931,26,26
"34881",126932,25,25
"34882",126933,23,23
"34883",126934,24,24
"34884",126935,22,21
"34885",126936,18,18
"34886",126937,19,19
"34887",126938,21,21
"34888",126939,22,22
"34889",126940,22,22
"34890",126941,19,19
"34891",126942,19,19
"34892",126943,17,16
"34893",126944,16,15
"34894",126945,19,19
"34895",126946,19,19
"34896",126947,18,16
"34897",126948,20,20
"34898",126949,18,18
"34899",126950,23,23
"34900",126951,17,17
"34901",126952,15,14
"34902",126953,16,16
"34903",126954,18,18
"34904",126955,19,19
"34905",126956,17,17
"34906",126957,18,18
"34907",126958,24,24
"34908",126959,37,37
"34909",126960,33,33
"34910",126961,28,28
"34911",126962,27,27
"34912",126963,27,27
"34913",126964,31,31
"34914",126965,28,28
"34915",126966,28,28
"34916",126967,26,26
"34917",126968,21,21
"34918",126969,19,19
"34919",126970,18,18
"34920",126971,21,21
"34921",126972,19,19
"34922",126973,19,19
"34923",126974,20,20
"34924",126975,22,22
"34925",126976,21,21
"34926",126977,21,21
"34927",126978,21,21
"34928",126979,19,19
"34929",126980,22,22
"34930",126981,25,25
"34931",126982,33,33
"34932",126983,31,31
"34933",126984,36,36
"34934",126985,35,35
"34935",126986,22,22
"34936",126987,35,35
"34937",126988,33,33
"34938",126989,27,27
"34939",126990,34,34
"34940",126991,30,30
"34941",126992,20,20
"34942",126993,20,20
"34943",126994,19,19
"34944",126995,21,21
"34945",126996,39,39
"34946",126997,35,35
"34947",126998,26,26
"34948",126999,30,30
"34949",127000,34,34
"34950",127001,33,33
"34951",127002,32,32
"34952",127003,30,30
"34953",127004,31,31
"34954",127005,30,30
"34955",127006,34,34
"34956",127007,31,31
"34957",127008,30,30
"34958",127009,26,26
"34959",127010,26,26
"34960",127011,37,37
"34961",127012,36,36
"34962",127013,22,22
"34963",127014,20,20
"34964",127015,37,37
"34965",127016,33,33
"34966",127017,30,30
"34967",127018,22,22
"34968",127019,25,25
"34969",127020,32,32
"34970",127021,33,33
"34971",127022,36,36
"34972",127023,29,29
"34973",127024,31,31
"34974",127025,30,30
"34975",127026,28,28
"34976",127027,21,21
"34977",127028,21,21
"34978",127029,20,20
"34979",127030,26,26
"34980",127031,21,21
"34981",127032,22,22
"34982",127033,23,23
"34983",127034,22,22
"34984",127035,20,20
"34985",127036,19,19
"34986",127037,21,21
"34987",127038,20,20
"34988",127039,20,20
"34989",127040,20,20
"34990",127041,20,20
"34991",127042,21,21
"34992",127043,20,20
"34993",127044,24,24
"34994",127045,30,30
"34995",127046,19,19
"34996",127047,24,24
"34997",127048,36,36
"34998",127049,36,36
"34999",127050,35,35
"35000",127051,29,29
"35001",127052,27,27
"35002",127053,25,25
"35003",127054,25,25
"35004",127055,23,23
"35005",127056,22,22
"35006",127057,32,32
"35007",127058,35,35
"35008",127059,31,31
"35009",127060,33,33
"35010",127061,28,28
"35011",127062,32,32
"35012",127063,31,31
"35013",127064,20,20
"35014",127065,20,20
"35015",127066,20,20
"35016",127067,20,20
"35017",127068,20,20
"35018",127069,20,20
"35019",127070,20,20
"35020",127071,20,20
"35021",127072,19,19
"35022",127073,19,19
"35023",127074,23,23
"35024",127075,20,20
"35025",127076,19,19
"35026",127077,21,21
"35027",127078,24,24
"35028",127079,22,22
"35029",127080,21,21
"35030",127081,22,22
"35031",127082,0,0
"35032",127083,0,0
"35033",127084,0,0
"35034",127146,0,0
"35035",127147,0,0
"35036",127148,0,0
"35037",127149,20,20
"35038",127150,21,21
"35039",127151,23,23
"35040",127152,20,20
"35041",127153,19,19
"35042",127154,19,19
"35043",127155,20,20
"35044",127156,21,21
"35045",127157,20,20
"35046",127158,20,20
"35047",127159,19,19
"35048",127160,20,20
"35049",127161,20,20
"35050",127162,19,19
"35051",127163,19,19
"35052",127164,19,19
"35053",127165,20,20
"35054",127166,22,22
"35055",127167,22,22
"35056",127168,21,21
"35057",127169,20,20
"35058",127170,21,21
"35059",127171,22,22
"35060",127172,21,21
"35061",127173,20,20
"35062",127174,22,22
"35063",127175,21,21
"35064",127176,21,21
"35065",127177,22,22
"35066",127178,22,22
"35067",127179,20,20
"35068",127180,19,19
"35069",127181,20,20
"35070",127182,0,0
"35071",127439,0,0
"35072",127440,23,23
"35073",127441,27,27
"35074",127442,29,29
"35075",127443,0,0
"35076",127444,0,0
"35077",127445,0,0
"35078",127446,26,26
"35079",127447,24,24
"35080",127448,29,29
"35081",127449,28,28
"35082",127450,23,23
"35083",127451,20,20
"35084",127452,21,21
"35085",127453,21,21
"35086",127454,22,22
"35087",127455,22,22
"35088",127456,22,22
"35089",127457,22,22
"35090",127458,20,20
"35091",127459,22,22
"35092",127460,22,22
"35093",127461,22,22
"35094",127462,23,23
"35095",127463,24,24
"35096",127464,21,21
"35097",127465,24,24
"35098",127466,22,22
"35099",127467,22,22
"35100",127468,24,24
"35101",127469,21,21
"35102",127470,21,21
"35103",127471,22,22
"35104",127472,22,22
"35105",127473,37,37
"35106",127474,34,34
"35107",127475,28,28
"35108",127476,21,21
"35109",127477,18,18
"35110",127478,17,17
"35111",127479,17,17
"35112",127480,19,19
"35113",127481,19,19
"35114",127482,22,22
"35115",127483,24,24
"35116",127484,24,24
"35117",127485,21,21
"35118",127486,20,20
"35119",127487,18,18
"35120",127488,19,19
"35121",127489,19,19
"35122",127490,19,19
"35123",127491,18,18
"35124",127492,17,17
"35125",127493,18,18
"35126",127494,19,19
"35127",127495,19,19
"35128",127496,19,19
"35129",127497,18,18
"35130",127498,19,19
"35131",127499,20,20
"35132",127500,18,18
"35133",127501,19,19
"35134",127502,22,22
"35135",127503,21,21
"35136",127504,20,20
"35137",127505,23,23
"35138",127506,22,22
"35139",127507,22,22
"35140",127508,26,26
"35141",127509,23,23
"35142",127510,18,18
"35143",127511,18,18
"35144",127512,20,19
"35145",127513,19,19
"35146",127514,21,21
"35147",127515,19,19
"35148",127516,19,19
"35149",127517,19,19
"35150",127518,22,22
"35151",127519,22,22
"35152",127520,20,20
"35153",127521,21,21
"35154",127522,23,23
"35155",127523,20,20
"35156",127524,19,19
"35157",127525,19,19
"35158",127526,18,18
"35159",127527,19,19
"35160",127528,20,20
"35161",127529,21,21
"35162",127530,20,20
"35163",127531,20,20
"35164",127532,22,22
"35165",127533,23,23
"35166",127534,20,20
"35167",127535,20,20
"35168",127536,24,24
"35169",127537,23,23
"35170",127538,20,20
"35171",127539,25,25
"35172",127540,24,24
"35173",127541,20,20
"35174",127542,17,17
"35175",127543,17,17
"35176",127544,15,15
"35177",127545,17,17
"35178",127546,17,17
"35179",127547,15,15
"35180",127548,16,15
"35181",127549,15,15
"35182",127550,15,15
"35183",127551,19,19
"35184",127552,19,19
"35185",127553,19,19
"35186",127554,20,20
"35187",127555,22,22
"35188",127556,19,19
"35189",127557,19,19
"35190",127558,19,19
"35191",127559,18,18
"35192",127560,18,18
"35193",127561,19,19
"35194",127562,20,20
"35195",127563,22,22
"35196",127564,22,22
"35197",127565,21,21
"35198",127566,22,22
"35199",127567,22,22
"35200",127568,26,26
"35201",127569,27,27
"35202",127570,22,22
"35203",127571,18,18
"35204",127572,21,21
"35205",127573,20,20
"35206",127574,21,21
"35207",127575,22,22
"35208",127576,21,21
"35209",127577,22,22
"35210",127578,19,19
"35211",127579,20,20
"35212",127580,23,23
"35213",127581,23,23
"35214",127582,23,23
"35215",127583,31,31
"35216",127584,28,28
"35217",127585,21,21
"35218",127586,21,20
"35219",127587,20,20
"35220",127588,22,21
"35221",127589,25,25
"35222",127590,25,25
"35223",127591,22,22
"35224",127592,22,22
"35225",127593,20,20
"35226",127594,24,24
"35227",127595,19,19
"35228",127596,19,19
"35229",127597,16,15
"35230",127598,16,15
"35231",127599,15,14
"35232",127600,19,19
"35233",127601,21,21
"35234",127602,14,14
"35235",127603,17,17
"35236",127604,17,16
"35237",127605,23,23
"35238",127606,19,19
"35239",127607,22,22
"35240",127608,20,20
"35241",127609,34,34
"35242",127610,27,27
"35243",127611,22,22
"35244",127612,22,22
"35245",127613,31,31
"35246",127614,32,32
"35247",127615,31,31
"35248",127616,30,30
"35249",127617,30,30
"35250",127618,20,20
"35251",127619,22,22
"35252",127620,20,20
"35253",127621,21,21
"35254",127622,20,20
"35255",127623,25,25
"35256",127624,21,21
"35257",127625,22,22
"35258",127626,21,21
"35259",127627,21,21
"35260",127628,21,21
"35261",127629,22,22
"35262",127630,32,32
"35263",127631,31,31
"35264",127632,22,22
"35265",127633,36,36
"35266",127634,36,36
"35267",127635,26,26
"35268",127636,30,30
"35269",127637,34,34
"35270",127638,24,24
"35271",127639,25,25
"35272",127640,35,35
"35273",127641,33,33
"35274",127642,31,31
"35275",127643,18,18
"35276",127644,19,19
"35277",127645,20,20
"35278",127646,35,35
"35279",127647,34,34
"35280",127648,21,21
"35281",127649,33,33
"35282",127650,35,35
"35283",127651,34,34
"35284",127652,31,31
"35285",127653,30,30
"35286",127654,31,31
"35287",127655,32,32
"35288",127656,32,32
"35289",127657,32,32
"35290",127658,28,28
"35291",127659,20,20
"35292",127660,21,21
"35293",127661,21,21
"35294",127662,31,31
"35295",127663,20,20
"35296",127664,33,33
"35297",127665,37,37
"35298",127666,28,28
"35299",127667,29,29
"35300",127668,34,34
"35301",127669,28,28
"35302",127670,33,33
"35303",127671,31,31
"35304",127672,36,36
"35305",127673,20,20
"35306",127674,26,26
"35307",127675,34,34
"35308",127676,26,26
"35309",127677,21,21
"35310",127678,21,21
"35311",127679,20,20
"35312",127680,23,23
"35313",127681,24,25
"35314",127682,23,24
"35315",127683,22,22
"35316",127684,21,21
"35317",127685,22,22
"35318",127686,20,20
"35319",127687,21,21
"35320",127688,21,21
"35321",127689,26,26
"35322",127690,20,20
"35323",127691,27,27
"35324",127692,23,23
"35325",127693,20,20
"35326",127694,25,25
"35327",127695,29,29
"35328",127696,20,20
"35329",127697,29,29
"35330",127698,24,24
"35331",127699,28,28
"35332",127700,29,29
"35333",127701,24,24
"35334",127702,24,24
"35335",127703,23,23
"35336",127704,33,33
"35337",127705,26,26
"35338",127706,27,27
"35339",127707,37,37
"35340",127708,37,37
"35341",127709,32,32
"35342",127710,30,30
"35343",127711,31,31
"35344",127712,33,33
"35345",127713,29,29
"35346",127714,21,21
"35347",127715,20,20
"35348",127716,20,20
"35349",127717,21,21
"35350",127718,20,20
"35351",127719,20,20
"35352",127720,20,20
"35353",127721,20,20
"35354",127722,19,19
"35355",127723,18,18
"35356",127724,20,20
"35357",127725,23,23
"35358",127726,20,20
"35359",127727,21,21
"35360",127728,24,24
"35361",127729,22,22
"35362",127730,22,22
"35363",127731,0,0
"35364",127732,0,0
"35365",127798,0,0
"35366",127799,0,0
"35367",127800,0,0
"35368",127801,22,22
"35369",127802,22,22
"35370",127803,19,19
"35371",127804,20,20
"35372",127805,22,22
"35373",127806,20,20
"35374",127807,21,21
"35375",127808,22,22
"35376",127809,22,22
"35377",127810,20,20
"35378",127811,20,20
"35379",127812,20,20
"35380",127813,19,19
"35381",127814,20,20
"35382",127815,23,23
"35383",127816,22,22
"35384",127817,22,22
"35385",127818,22,22
"35386",127819,21,21
"35387",127820,22,22
"35388",127821,22,22
"35389",127822,21,21
"35390",127823,21,21
"35391",127824,21,21
"35392",127825,21,21
"35393",127826,21,21
"35394",127827,21,21
"35395",127828,21,21
"35396",127829,21,21
"35397",127830,19,19
"35398",127831,19,19
"35399",127832,0,0
"35400",127833,0,0
"35401",128088,0,0
"35402",128089,0,0
"35403",128090,24,24
"35404",128091,27,27
"35405",128092,27,27
"35406",128093,0,0
"35407",128095,0,0
"35408",128096,0,0
"35409",128097,23,23
"35410",128098,31,31
"35411",128099,28,28
"35412",128100,23,23
"35413",128101,21,21
"35414",128102,22,22
"35415",128103,22,22
"35416",128104,21,21
"35417",128105,23,23
"35418",128106,24,24
"35419",128107,20,20
"35420",128108,22,22
"35421",128109,21,21
"35422",128110,22,22
"35423",128111,21,21
"35424",128112,22,22
