new2kid,farm_oc,farm_oc_ha
99598,620465.582458189,14817.088536315
99599,1425065.58725561,14606.6865539657
99600,4870193.94229881,15977.6687091749
99601,2584920.64647197,14614.3923475447
99602,525921.01407696,13356.7241670339
99603,3641264.57070574,15810.1005381849
99604,6293039.88048162,17520.2060329809
99605,4699774.2981314,17117.3173403707
99606,2357457.09253219,15736.0454283182
99607,2916559.82055271,16594.934967583
99608,614534.910354012,15706.9625649588
99609,39672.0600080342,14426.2036392852
99610,13078.8788566283,13078.8788566283
99611,1123795.70776344,13570.3550701366
99612,2074110.23434891,13512.1187905467
99613,622123.296306664,11821.8203573713
99614,0,0
99615,0,0
99616,0,0
99617,0,0
99618,0,0
99619,0,0
99620,143455.90768905,13995.6983111268
99621,2409705.53352405,17775.599039145
99622,2926748.19763027,18136.3172587468
99623,1697228.28663145,16629.2953353747
99624,1212184.94892021,16562.7206938914
99625,2134297.26986106,17100.0213509063
99626,65640.1812745809,15912.7712180802
99627,631353.063141227,15540.9984773225
99628,2496231.79287406,16966.7411580225
99629,2811133.46004835,15288.2853027783
99630,3804771.31217803,15341.8198071695
99631,4468443.30568691,13383.5815969656
99632,4613119.43526124,12756.6386042482
99633,4316140.73944015,12788.5651538967
99634,5116941.68336261,16992.7494673727
99635,8068099.20012665,27630.4767127625
99636,10824691.9943352,30988.5573659898
99637,6441364.33143951,22532.1008533083
99638,2645960.14681256,12875.7184759735
99639,2499950.20421044,11441.4196989036
99640,1929253.12773081,11241.0961557513
99641,906008.206341126,12274.4466400514
99698,2049160.79530727,18388.4228907336
99699,3929128.51449985,19719.5910388951
99700,5080343.02539285,19460.2520560412
99701,5330047.15351526,18379.4729431561
99702,5369679.34592299,16143.3426408808
99703,2605220.13056447,14595.0707594648
99704,1265765.47623065,12229.6181278324
99705,848634.225053296,10201.4571297423
99706,1061583.9615537,9353.16265686077
99707,1540889.29297225,12265.7854166945
99708,5122243.55153863,15486.7529902906
99709,5508063.50904345,16844.230914506
99710,6043182.16883852,18807.7999718297
99711,6309351.29643715,19640.004035602
99712,7062764.17413316,20317.1928777653
99713,6945312.93662089,20263.4950740216
99714,6120871.03501072,19131.4556075419
99715,4587119.94327848,18032.9039539203
99716,3892933.78523734,17116.4954302284
99717,5733052.87535369,17518.8781523413
99718,5285307.96721823,17230.0178230423
99719,4895806.3439341,15879.3611999709
99733,1271950.33431685,12281.9526394131
99734,2801790.98260859,12168.4733229472
99735,4068199.06677451,12433.8443402706
99736,4083726.27526236,12389.0065233595
99737,2452662.40070182,11752.796947886
99738,1614505.41989979,12003.7577687717
99739,2648352.39768441,12633.7621833484
99740,4273147.5955394,13330.1522449812
99741,3657346.91444512,13239.2648486701
99742,4195329.23765681,13203.2391429011
99743,4647664.83348674,13128.9967047648
99744,3559836.90857637,13430.1767962934
99745,3479742.57047612,13818.7813533365
99746,1742849.49361394,14220.0818570921
99747,1526256.94687406,13581.8193270216
99748,1298414.6996014,13181.8751228568
99749,2662219.04248916,13248.9872723598
99750,2028451.29050345,13247.0288359409
99751,3539596.19297436,13198.2121950641
99752,2687011.47170264,12389.6782556894
99753,1785703.98051196,11208.8092275967
99754,1785035.93399254,9831.52050900661
99755,1966151.29504462,7563.93716507915
99756,281897.188475254,5493.72791793146
99757,0,0
99758,0,0
99759,0,0
99760,0,0
99761,16636.3561017971,5915.04367986243
99762,17565.6914436731,4930.65120311943
99763,7469.42447577898,4268.24255758799
99764,5942.46775223663,5003.97267671814
99765,0,0
99766,360514.453772493,6622.53267776549
99767,1057907.65827656,7397.95565228361
99768,3756628.19216649,10165.0672996127
99769,3397046.81969625,10925.1739447238
99770,3301537.61134011,10341.5430269072
99771,3214907.68482078,10099.8458427755
99772,775587.846301672,9057.96024877865
99773,1595772.95123217,10143.9646819797
99774,1058462.59333548,7121.69953463738
99775,61281.1707261762,5028.1779952637
99776,0,0
99777,0,0
99778,0,0
99779,7413.76078337806,5648.36446868924
99780,70006.5502259669,6437.38392882454
99781,983134.910561735,6687.99258885534
99782,1622980.63636971,10748.2161348988
99783,0,0
99784,1142688.99257326,11527.7578065398
99785,1553341.56584773,11608.3399191461
99786,1852356.35644903,10761.6927026813
99787,3596596.04778786,10670.4113162019
99788,2811252.7014848,10768.5024201472
99789,2162018.443656,11484.8257299124
99792,3958701.10106624,13040.8085617486
99793,3612526.05253405,13148.4114741913
99794,3483864.39745388,13389.8197567635
99795,3449310.65676895,13215.7496427929
99796,2537359.02589118,12100.6660905294
99797,298644.203307473,10342.6563916008
99798,952893.599395541,9958.38642953594
99799,3397599.6888599,11299.4358724194
99800,3992654.31827627,11493.7871702807
99801,4516510.16366675,12139.1152204562
99802,2918517.61360876,10593.5303579265
99803,414328.024455506,7390.45984272043
99804,410569.883603448,7381.03161534289
99805,1515040.42551944,8361.72477369134
99806,1615112.92416664,10603.9385734573
99807,2342958.87663857,11502.710286606
99808,3072457.9678525,11596.9139438804
99809,3482653.40080743,12440.8226077832
99810,3091657.01217231,11916.7676852187
99811,3692959.50962596,11850.652257123
99812,2625536.80936627,11873.5412520804
99813,2528554.46380294,12806.8569722575
99814,2852341.73232717,12715.9257577303
99815,2874706.58027183,12421.0897508716
99816,3573356.65144068,12061.9633803905
99817,2994965.80355132,11382.2928401
99818,1817568.83405347,11099.6570018533
99819,1417831.45499503,11870.9020320245
99820,2331595.51951573,11813.0235314286
99821,2497225.54540616,10901.9372455522
99822,2361694.18863168,11039.1756315415
99823,1559540.6781757,9286.43223731499
99824,442589.844704095,7807.53171911813
99825,23366.2041157989,6797.34232688947
99826,0,0
99827,0,0
99828,16502.9016117884,7334.62293857264
99829,458308.181898984,7776.16616060531
99830,899652.063896785,7608.05128031108
99831,850566.64359742,6571.25110601537
99832,123427.796629415,5025.04001536547
99833,0,0
99834,0,0
99835,0,0
99836,0,0
99837,0,0
99838,0,0
99839,0,0
99840,0,0
99841,0,0
99842,0,0
99843,0,0
99844,0,0
99845,0,0
99846,0,0
99847,0,0
99848,0,0
99849,0,0
99850,0,0
99851,0,0
99852,0,0
99853,0,0
99854,0,0
99855,0,0
99856,0,0
99857,0,0
99858,148297.371700618,4298.4745420469
99859,61053.8421557051,5309.02975267001
99860,46417.0070748181,5193.48222665251
99861,35116.1595302054,5154.62778698217
99862,269504.660656904,4791.19396723384
99863,155340.860094269,5333.59176289335
99864,752268.672172028,6506.10743500132
99865,626237.439018551,6938.9189918953
99866,351547.243869471,6256.67507961232
99867,22118.1414612505,4915.14254694456
99868,0,0
99869,0,0
99870,0,0
99871,0,0
99872,0,0
99873,95090.9906768192,5698.31944634288
99874,0,0
99875,23296.0538930996,6426.49762568266
99876,1919078.73728637,8400.89003443771
99877,2407800.1331517,8992.71758413335
99878,2460680.60238773,9113.63186069531
99879,2833787.42730192,9088.11216002023
99880,2551758.1224571,8931.98923949293
99881,2142055.64004376,8718.61695899431
99909,181628.211684226,4267.32448324233
99910,104252.397512223,3879.158977199
99911,5216.16725260401,3628.51187965915
99912,4915.25704246401,3024.77356459324
99913,0,0
99914,37627.7485053037,3401.36302256747
99915,97495.559867409,3270.28583155111
99916,0,0
99917,0,0
99918,0,0
99919,0,0
99920,0,0
99921,0,0
99922,0,0
99923,0,0
99924,0,0
99925,2531.4598007641,3681.8555752514
99926,0,0
99927,183532.992455269,4006.17281629748
99928,362862.702319161,4117.59094830253
99929,90523.6581086929,4470.30410413298
99930,656146.805127447,7881.64330483419
99931,2296449.16105994,8435.07497175367
99932,2511400.20849186,8450.55658789157
99933,1654585.12346947,8170.79073318255
99934,750562.75237212,8328.01944379606
99935,761990.088720612,8640.56308084998
100142,2660948.8465377,10967.3316704285
100143,3322559.59698415,11070.5859124836
100144,2968773.54739185,11049.1667641164
100145,2934145.90783071,10994.4577342603
100146,3679376.85174338,11247.6174298613
100147,2338766.9630656,10884.3139642378
100148,3391012.11316675,10676.1499037127
100149,3265698.90876032,11290.2295894912
100150,3733694.82090512,11841.2502797783
100151,4169888.89463972,12548.0933375514
100152,3357404.76898171,12457.9026678357
100153,3010210.6081349,11492.0927073453
100154,3289879.49158765,11140.3307837329
100155,4447585.41573148,12691.5206881554
100156,4297350.82787035,12565.3532978665
100157,4527760.5508672,13041.2526338205
100158,3842844.18709259,12431.3600876428
100159,3607769.24649856,12157.6048744686
100160,4189024.69193653,12650.8861968638
100161,3689419.84806698,12231.8105199071
100162,3644013.38797701,13093.2413503344
100163,4483982.83241343,14103.3446109572
100164,4479333.5331509,14003.3873642857
100165,4603988.13175187,14223.5564257935
100166,3999628.84673307,13348.7821334437
100167,4166402.84328628,12603.9771997351
100168,4513380.66070957,12596.2114938748
100169,4518538.30332702,12228.7910780163
100170,3853930.52162088,11989.671155784
100171,2238178.54812395,11289.6774180275
100183,1844926.04004154,11746.4414021136
100184,1869980.79782357,12450.9707883481
100185,4360325.85801027,12848.1056589621
100186,4005575.22945032,13092.7871699643
100187,3968721.17453747,15061.5604346773
100188,4797750.21642473,15395.9092384267
100189,4068871.11962558,15518.933372792
100190,3645591.33066617,15313.5859910186
100191,2125615.22590154,11887.3939547394
100192,2167402.46385218,12546.4686764236
100193,263374.552425853,12150.62661705
100194,792761.488612997,11155.8266430489
100195,1052332.68021285,9047.45601581988
100196,1411566.80639607,11576.1453825837
100197,2118081.46866225,11738.5847273045
100198,897290.993279755,10540.8633571777
100199,1715322.48749213,9721.98087930905
100200,839967.864873308,10426.2819991833
100201,90596.7616829575,10280.4252665752
100202,488087.380864003,11904.5702649757
100203,32520.5961134068,11311.5116916197
100204,47011.8094692882,11939.3555559392
100205,0,0
100206,0,0
100207,108938.017754963,12630.4948121697
100208,616397.102574057,12327.9420514811
100209,145986.50300766,11394.024062943
100210,649894.795348524,11502.5627495314
100211,473145.580341737,11646.6604391812
100212,4875726.96249391,17637.7158692584
100213,5086384.07714039,15753.415647357
100214,4345953.42458357,12980.2584299291
100215,4155525.95303952,13574.6049915542
100216,5349879.00589121,16080.7911383856
100217,4670530.11543396,13848.8661688183
100218,1759195.03449596,13177.4908951008
100219,688889.011579495,12468.579395104
100220,3500828.24399302,14123.3615491398
100221,3488261.55058475,15358.3337395036
100222,2344537.28105384,14545.39932553
100223,1457599.29712615,13990.1485074383
100224,1939154.43521759,12911.5524903202
100225,439688.432718733,12171.3060960203
100226,1718566.7559476,13290.0229401369
100227,3405106.25572321,14622.0343777701
100228,659067.243176701,13018.6122108978
100229,396233.197095832,11939.2120568054
100230,2223169.9580207,13272.6564657952
100231,4464309.17040464,15053.5162663143
100232,4476575.22901711,15804.3256099457
100233,3632535.55236063,15127.6857984826
100234,4003370.68431898,15071.513164495
100235,2104582.47409511,14749.5872912186
100236,1137275.23567556,14927.310770271
100237,501277.043757431,15850.6575101164
100238,0,0
100239,0,0
100240,0,0
100241,0,0
100242,0,0
100243,1232369.03961493,15226.1717783023
100244,2288463.80277249,16123.0330012917
100245,3126239.34967531,15970.571390423
100246,3879280.56705672,14174.121428091
100247,3590831.79604249,14453.6596663527
100248,3304244.79670977,15508.3321621269
100249,4647915.8419339,16128.0938122896
100250,4458726.35701413,16269.0099651124
100251,3522012.84372883,14162.4011484645
100252,1497481.0286272,13000.3722505358
100253,4021322.85948416,14990.9519458869
100254,4824610.37198769,16125.7056718693
100255,5594983.17599568,16413.5920087882
100256,3042847.96433207,14847.6839131339
100257,1351322.02146392,14452.6419407906
100258,604389.681824484,14563.6067909514
100259,154458.971901498,15069.16799039
100260,786320.920356095,14697.5872963756
100261,453687.235588912,13055.7477867313
100262,5037798.24301414,19385.4670245854
100263,0,0
100264,0,0
100265,0,0
100266,0,0
100267,0,0
100268,0,0
100269,0,0
100270,0,0
100271,832287.210957757,14521.9015897523
100272,2295233.09588727,17120.6134441518
100273,1593608.19905703,15690.9037736551
100274,447307.200389513,15592.3806804524
100275,4284755.2104298,17746.8467950814
100276,2872020.13120518,15840.1618156337
100277,3586077.79148689,16226.5963415696
100278,4139834.23860115,16841.4274966886
100279,4372259.4328575,15724.0140136005
100280,4491961.93904242,13990.9246314851
100281,4571220.07776064,13138.0475541103
100282,4205586.18203207,12148.2883541943
100283,7156830.58862242,21794.6877460904
100284,10310850.3629854,29794.7592508505
100285,4757841.89100312,16657.652134803
100286,2962689.87108304,13676.5833633377
100287,2940362.10893254,12210.1697313223
100288,2829438.56921065,12085.1620681715
100289,3273907.66031562,12022.6102701312
100290,2378026.76077223,11432.8209652511
100291,3005018.73757381,11752.6987042342
100343,5618007.85322756,20064.313761527
100344,7109708.70175973,19701.3057201516
100345,7167703.91300833,19903.3777521925
100346,4763746.0300814,19664.5862954857
100348,3222743.14486095,16812.4802307763
100349,4547319.57940282,16539.4635232722
100350,4071250.10845145,16203.98053115
100351,5171728.36689524,15761.4578800617
100352,3181565.38425333,13424.3265158368
100353,615616.970621384,11588.0841528731
100354,335328.172231059,10066.1213936207
100355,333350.210834634,8142.89596799598
100356,259861.58999947,7949.86439789675
100357,238947.535611174,9324.78187750924
100358,3846014.81621318,12525.183602537
100359,2133143.84740131,10852.2393884354
100360,4277679.12723068,15132.1808379275
100361,6213307.87969329,17790.4305789357
100362,6794052.70845449,19158.4144052294
100363,7166353.83776692,20031.7367931989
100364,6407603.12625142,18804.411228911
100365,4985056.66241706,18268.6455791738
100366,5214738.68439466,17426.0273496898
100367,6320072.18204872,17139.1787987762
100368,6318097.07456837,17898.2919959444
100369,5586368.01403178,17044.6011106996
100370,5977790.00896476,16724.0123735314
100371,5305790.58162424,15548.1042684959
100372,5015925.73184654,15068.4963780594
100373,4493722.37128502,14245.9969375397
100374,2186254.91412651,10890.435437741
100383,2448183.08716707,12198.9783978482
100384,3367386.24951941,12270.1366832615
100385,3500178.86966423,12359.9320297246
100386,3793458.75532609,12266.6410843204
100387,3159502.91613431,12305.756245898
100388,2739786.4910666,12832.7236115532
100389,3664687.54466165,13335.2263012066
100390,2697245.86496318,13193.4953483994
100391,2567905.17041508,13172.9631895706
100392,4420194.83948245,13301.3178090398
100393,2794007.92186213,13324.624766049
100394,4202987.96932708,13618.4300342716
100395,4235327.53730075,14648.7766097734
100396,4101865.75166654,14497.4244375359
100397,3042442.12542784,14052.8504638699
100398,2545300.2671895,13918.2516319316
100399,3432605.38490322,13992.7834303757
100400,4998093.68644396,14118.9087187682
100401,3842008.5928562,13841.9559585982
100402,3090676.18284439,12989.4427459827
100403,1784538.7188979,10161.0745560023
100404,502346.183929323,7313.49689906429
100405,526116.260095312,5241.50694989103
100406,99694.0003746524,4007.79901003628
100407,0,0
100408,0,0
100409,0,0
100410,0,0
100411,34046.166224292,5857.35455596803
100412,1056.55375227477,5633.45109184094
100413,78997.4985859577,5378.53478530849
100414,12398.1760590172,5510.3004706743
100415,98882.150790221,6253.396877178
100416,448182.029955934,7170.91247929494
100417,2256607.73801204,8871.18521085814
100418,3428001.86680214,10047.2654022755
100419,2813513.80375609,9437.36286375209
100420,2088597.15332361,8798.72418461761
100421,655514.692220649,8143.03965491489
100422,2208052.09666077,9499.54986473042
100423,1242548.79855333,9255.48453298573
100424,1515653.83183297,9778.41181827721
100425,50866.8920382555,5499.12346359519
100426,0,0
100427,0,0
100428,0,0
100429,33480.2744807756,6613.32223499534
100430,615493.070719896,7766.4740784845
100431,188544.883494794,6501.54770671705
100432,2045256.47220589,9389.98451744811
100433,2223152.49299942,12690.1283395962
100434,3022912.88842601,12956.4950039164
100435,3016853.72283237,11662.1527508083
