new2kid,grass_ha,sng_ha,wood_ha,urban_ha,arable_ha,freshwater_ha,marine_ha,coast_ha,ocean_ha
"145765",124.375,67.4375,17.1875,19.0625,151.0625,20.875,0,0,0
"145766",46.25,6.4375,4.125,286.0625,54.625,2.5,0,0,0
"145767",32.5,26.8125,16.9375,226.9375,95.625,1.1875,0,0,0
"145768",60.5625,4.5,6.1875,243.5625,85.1875,0,0,0,0
"145769",74.6875,35,14.4375,130.9375,144.9375,0,0,0,0
"145770",82.875,27.0625,27.5625,18.875,243.625,0,0,0,0
"145771",137.0625,47.625,25.8125,15.3125,174.1875,0,0,0,0
"145772",78.9375,44.4375,20.6875,150.5625,105.375,0,0,0,0
"145773",90.1875,30.875,23.8125,46.1875,208.9375,0,0,0,0
"145774",33.5625,18.9375,163.4375,1.375,164.3125,18.375,0,0,0
"145775",26.1875,7.3125,104.75,5.8125,255.125,0.8125,0,0,0
"145776",37.125,24.875,30.6875,53.75,249.625,3.9375,0,0,0
"145777",39.125,56.625,29.5625,64.9375,208.75,1,0,0,0
"145778",28.5625,12.125,17.3125,191.875,150.125,0,0,0,0
"145779",36.5,21.0625,8.6875,324.875,8.875,0,0,0,0
"145780",104.1875,23.625,33.25,135.75,103.1875,0,0,0,0
"145781",76.125,18.1875,35.125,1.5625,269,0,0,0,0
"145782",7.875,15.9375,5.375,29.3125,338.375,3.125,0,0,0
"145783",13.6875,8.125,48,6.4375,323.75,0,0,0,0
"145784",21.25,14.6875,7.875,16,340.1875,0,0,0,0
"145785",7.1875,8.6875,1.25,30.0625,352.8125,0,0,0,0
"145786",15.3125,13.625,1.8125,1.5625,367.6875,0,0,0,0
"145787",57.625,24.0625,10.5625,115,191.875,0.875,0,0,0
"145788",42.625,10.625,17.625,37.8125,290.6875,0.625,0,0,0
"145789",9.1875,7.875,59.8125,0.75,312.8125,9.5625,0,0,0
"145790",47.5,26.375,5.875,47.9375,259.25,13.0625,0,0,0
"145791",36.5,17.1875,14.375,90.3125,240.25,1.375,0,0,0
"145792",23.6875,12.5625,0.75,41.6875,321.3125,0,0,0,0
"145793",79,41.3125,8.875,8.3125,262.5,0,0,0,0
"145794",40.0625,14.3125,13.75,100.375,231.5,0,0,0,0
"145795",33.75,15.5,21.25,99,229.375,1.125,0,0,0
"145796",35.375,6.25,18.875,197.125,142.375,0,0,0,0
"145797",72.875,21.0625,30.5,4.6875,267.9375,2.9375,0,0,0
"145798",15.0625,27,29.9375,4.3125,323.6875,0,0,0,0
"145799",13,25.375,19,121,220.125,1.5,0,0,0
"145800",6.875,39.6875,20.1875,81.0625,244.1875,8,0,0,0
"145801",31.5,10,14,40.4375,304.0625,0,0,0,0
"145802",11.25,10.25,48.1875,0.5625,329.75,0,0,0,0
"145803",36,4.3125,34.125,1.5625,324,0,0,0,0
"145804",64.5,2,29.0625,3.875,300.5625,0,0,0,0
"145805",52.8125,11.3125,21.875,25.0625,286.1875,2.75,0,0,0
"145806",52.8125,9.9375,5.125,58.625,273.5,0,0,0,0
"145807",28.0625,5.125,21.625,2.125,342.75,0.3125,0,0,0
"145808",22.8125,12.5625,57.875,4.125,302.625,0,0,0,0
"145809",3.25,4.1875,32.8125,15,344.75,0,0,0,0
"145810",55.75,16.1875,7.375,41,279.6875,0,0,0,0
"145811",42.6875,4.4375,10.75,192.4375,148.4375,1.25,0,0,0
"145812",24.875,2.5,23.625,97.25,228.6875,23.0625,0,0,0
"145813",35.4375,5.875,52.6875,16.8125,285.875,3.3125,0,0,0
"145814",43,18.0625,9.1875,10.9375,318.8125,0,0,0,0
"145815",63.75,2.9375,4.125,45.5625,283.625,0,0,0,0
"145816",22.25,5.875,13.8125,104.6875,253.375,0,0,0,0
"145817",36,2.125,1.375,22.875,337.5625,0,0,0,0.0625
"145818",108.25,11.25,34.5625,11.9375,230.125,3.875,0,0,0
"145819",26.8125,1.875,30.875,2.0625,338.375,0,0,0,0
"145820",82.875,14.1875,85,1.5,216.4375,0,0,0,0
"145821",144.875,42.5,25.3125,107.5625,76.5,3.25,0,0,0
"145822",42.625,10.8125,28.1875,11.4375,305.0625,1.875,0,0,0
"145823",191.4375,5.625,20.5625,0.875,181.5,0,0,0,0
"145824",47.1875,1.6875,17.0625,0.625,330.5625,2.875,0,0,0
"145825",89.375,5.6875,2.4375,6.6875,295.75,0.0625,0,0,0
"145826",21.5,3.4375,16.0625,12.375,346.625,0,0,0,0
"145827",124,15.5625,12.625,80.375,167.4375,0,0,0,0
"145828",194.5,89.5625,5.25,2.3125,108.375,0,0,0,0
"145829",96.25,11.3125,27.125,1.8125,260.8125,2.6875,0,0,0
"145830",187.1875,3,3.125,66.6875,131,9,0,0,0
"145831",184.5,8.875,11.75,16.9375,177.5625,0.375,0,0,0
"145832",112.8125,33,20.25,19.4375,212.75,1.75,0,0,0
"145833",54.3125,3,2.75,3.4375,336.5,0,0,0,0
"145834",94.0625,17.0625,11.0625,2.6875,275.125,0,0,0,0
"145835",108.875,6.3125,9.1875,5.5625,270.0625,0,0,0,0
"145836",85.375,54.625,9.0625,0,250.9375,0,0,0,0
"145837",80.25,47,1.25,0.6875,269.25,1.5625,0,0,0
"145838",76.3125,21.0625,0.6875,0.625,301.3125,0,0,0,0
"145839",61.8125,5.25,14.375,0,318.5625,0,0,0,0
"145840",104.4375,23.75,52.375,0.625,218.25,0.5625,0,0,0
"145841",191.6875,48.6875,15.4375,3.5,140.6875,0,0,0,0
"145842",303.125,31.125,40.8125,0.4375,24.5,0,0,0,0
"145843",225.75,77.5625,79.125,0,17.5625,0,0,0,0
"145844",17.1875,91.875,268.3125,0,19.875,2.75,0,0,0
"145845",41.1875,316.5625,41.75,0,0.5,0,0,0,0
"145846",12.625,381.3125,6.0625,0,0,0,0,0,0
"145847",24.1875,363.375,12.4375,0,0,0,0,0,0
"145848",2.75,391.8125,1.125,0,4.3125,0,0,0,0
"145849",6.9375,359.5625,27.875,1.3125,4.3125,0,0,0,0
"145850",132.9375,107.125,121.625,0,38.3125,0,0,0,0
"145851",194.375,73.5,32,2,98.125,0,0,0,0
"145852",53.3125,15.75,2.1875,0.75,328,0,0,0,0
"145853",117.625,22.1875,10.0625,2.125,248,0,0,0,0
"145854",201.4375,14.1875,1.6875,1.3125,181.375,0,0,0,0
"145855",34.25,17.625,5.125,4.75,338.25,0,0,0,0
"145856",80,37.25,8.25,12.625,261.875,0,0,0,0
"145857",99.6875,33.4375,6.25,238.4375,18.625,3.5625,0,0,0
"145858",142.9375,10.375,3.1875,238.625,4.875,0,0,0,0
"145859",33.125,0,11.8125,355.0625,0,0,0,0,0
"145860",38.25,12.875,0,295.75,10,3.125,36.8125,3.1875,0
"145861",49.8125,138.875,0,99.1875,76.4375,21.875,12.6875,1.125,0
"145862",92.5625,110.5,9.75,47.8125,109.875,4.6875,0,24.8125,0
"145863",19.625,19.5,7.3125,39.9375,304.3125,0,0,9.3125,0
"145864",36.9375,15.75,1.9375,212.125,133.25,0,0,0,0
"145865",90.9375,19,7.4375,193.3125,89.3125,0,0,0,0
"145866",66.375,1.3125,5.25,307.4375,18.9375,0.6875,0,0,0
"145867",63,35.125,1.125,201.5,86.8125,4,0,8.375,0.0625
"146179",12.5625,367.75,0,5.1875,0,10.5625,0.0625,3.375,0.5
"146182",45.5,299.0625,0,5.3125,0,27.4375,2.125,2.125,18.4375
"146183",17.3125,218.4375,0,0,0,5.75,0.6875,5.9375,151.875
"146185",23.1875,203.75,0,9,0,0.875,2.25,12.1875,148.75
"146190",16.5625,325.5,0,7.5,0,1.4375,24.5625,13.5625,10.875
"146191",6.25,392.75,0,1,0,0,0,0,0
"146192",0,400,0,0,0,0,0,0,0
"146193",0,400,0,0,0,0,0,0,0
"146194",0,396.0625,0,0,0,3.9375,0,0,0
"146195",10.8125,366.6875,0,7.3125,0,0,13.9375,1.25,0
"146196",3.625,355.9375,0,0,0,1.4375,36.125,2.875,0
"146197",0,394.625,0,0,0,5.375,0,0,0
"146198",0,342.25,0,0,0,57.75,0,0,0
"146199",0,347.8125,0,0,0,52.1875,0,0,0
"146200",0,377.4375,0,0,0,22.5625,0,0,0
"146201",0,400,0,0,0,0,0,0,0
"146202",0,277.625,0,0,0.8125,0,0,10.4375,111.125
"146288",122.1875,14.125,48.75,32.9375,182,0,0,0,0
"146289",210.75,35,11.5625,3.5,139.1875,0,0,0,0
"146290",157.8125,27.1875,12.3125,0.75,201.9375,0,0,0,0
"146291",146.25,47.9375,14.1875,5.25,184.75,1.625,0,0,0
"146292",65.4375,16.5625,37.25,9.0625,268.625,3.0625,0,0,0
"146293",168.8125,37,31.4375,9.875,143.6875,9.1875,0,0,0
"146294",105.8125,9.25,20.6875,152.0625,108.125,0,0,4.0625,0
"146295",172.75,25.0625,21.5,28.5,109.375,4.625,17.75,20.4375,0
"146296",59.25,17.0625,33.875,9.6875,197.125,7.625,48.8125,26.5625,0
"146297",87,5.5625,50.875,150.3125,75.0625,3,14.8125,13.375,0
"146302",150.625,7.25,63.6875,11.375,164.6875,1.875,0.5,0,0
"146303",56.3125,1.875,33.625,299.75,8.4375,0,0,0,0
"146304",75.5625,26.875,80.5625,185,31.25,0.75,0,0,0
"146305",86.5625,8.1875,106.5,34.875,130.5,10.375,0,23,0
"146306",158.875,13.5625,44.125,65,118.4375,0,0,0,0
"146307",205.8125,31.75,21.4375,22.3125,118.6875,0,0,0,0
"146308",200.0625,18.1875,74.8125,8.5,98.4375,0,0,0,0
"146309",290.25,21.875,41.6875,15.0625,31.125,0,0,0,0
"146310",176.875,9.5,66.875,5.375,141.375,0,0,0,0
"146311",217.875,30.875,19.25,3.4375,128.5625,0,0,0,0
"146312",131.1875,12.625,14.3125,2.5625,239.3125,0,0,0,0
"146313",44.1875,11.4375,36.8125,0,307.5625,0,0,0,0
"146314",86.125,8.625,14.875,2.9375,287.4375,0,0,0,0
"146315",64.0625,2.9375,2.75,0.8125,329.4375,0,0,0,0
"146316",113.4375,6.125,43.125,11.6875,225.625,0,0,0,0
"146317",97.5625,19,43.625,4.25,235.5625,0,0,0,0
"146318",23.6875,6.125,25.375,0.3125,344.5,0,0,0,0
"146319",75.625,4.9375,9.3125,20.875,289.25,0,0,0,0
"146320",13,2.4375,3.8125,0.8125,379.9375,0,0,0,0
"146321",31.875,13.875,18.8125,9.6875,325.75,0,0,0,0
"146322",39.3125,2.625,85.6875,1.625,270.75,0,0,0,0
"146323",57.8125,64.0625,31.9375,0.6875,245.5,0,0,0,0
"146324",132.4375,56.375,32.8125,71.875,106.5,0,0,0,0
"146325",39.8125,0.8125,19.5,7.1875,330.5625,2.125,0,0,0
"146326",11.875,1.0625,6.3125,0,380.75,0,0,0,0
"146327",138.375,12.1875,25.25,0,224.1875,0,0,0,0
"146328",104.1875,19.5,27.375,0.6875,248.25,0,0,0,0
"146329",80,19.625,52.125,1.125,246.375,0.75,0,0,0
"146330",162.875,35.25,57.75,5.3125,138.8125,0,0,0,0
"146331",190.5625,26.9375,100.9375,26.8125,54.75,0,0,0,0
"146332",33.8125,97.625,132.375,11.3125,123.6875,1.1875,0,0,0
"146333",44.4375,60.9375,35.9375,185.5625,38.6875,34.4375,0,0,0
"146334",98.5,27.8125,16.625,121.75,135.3125,0,0,0,0
"146335",82.6875,8.0625,212.25,46.5625,50.4375,0,0,0,0
"146336",68,8.6875,216.3125,48.6875,58.3125,0,0,0,0
"146337",28.25,6.5,21.8125,8.0625,335.375,0,0,0,0
"146338",48.75,3.8125,18.0625,0,329.375,0,0,0,0
"146339",146.125,1.875,29.75,14.125,208.125,0,0,0,0
"146340",90.375,24.4375,5.125,15.0625,265,0,0,0,0
"146341",87.75,77.625,18.6875,0.75,215.1875,0,0,0,0
"146342",13.0625,47.625,0.9375,0,338.375,0,0,0,0
"146343",42.375,48.125,0.375,10.75,298.375,0,0,0,0
"146344",81.75,4,0,75.5625,238.6875,0,0,0,0
"146345",41.3125,17.375,11,203.5625,126.75,0,0,0,0
"146346",40.0625,19.25,7.25,84.6875,211.625,37.125,0,0,0
"146347",61.875,19.1875,27.4375,35.5,235.375,20.625,0,0,0
"146348",74.3125,31,40.9375,93,139.5625,21.1875,0,0,0
"146349",52.25,11.5,11.9375,173.8125,149.8125,0.6875,0,0,0
"146350",46.0625,20.125,118.625,15.125,200.0625,0,0,0,0
"146351",39.375,28,178.5,59.5,94.625,0,0,0,0
"146352",162.375,31,14.6875,120.75,56.625,14.5625,0,0,0
"146353",84,5.6875,10.75,278.25,20.5,0.8125,0,0,0
"146354",96.1875,65.4375,3.5625,210.5625,22.0625,2.1875,0,0,0
"146355",92.625,22.625,1.625,79.375,203.75,0,0,0,0
"146356",98.9375,27.75,3.3125,35.6875,234.3125,0,0,0,0
"146357",100.125,18.6875,9.8125,4.1875,260.9375,6.25,0,0,0
"146358",170.375,5,20.5625,5.75,198.3125,0,0,0,0
"146359",106.125,14.0625,54.3125,2.9375,216.6875,5.875,0,0,0
"146360",106.6875,6.125,48.125,4.8125,233.375,0.875,0,0,0
"146361",15.0625,4.375,42.9375,1.625,332.375,3.625,0,0,0
"146362",44.625,5.1875,4.3125,59.4375,286.4375,0,0,0,0
"146363",206,5,6.125,95.6875,87.1875,0,0,0,0
"146364",88.8125,6.5,2.3125,0.875,301.5,0,0,0,0
"146365",65.1875,6,17.3125,9.375,301.4375,0.6875,0,0,0
"146366",31.125,4.3125,21.5,35.875,307.1875,0,0,0,0
"146367",31.1875,13.5625,8,2.0625,345.1875,0,0,0,0
"146368",81.0625,8,26.5625,20.625,260.6875,3.0625,0,0,0
"146369",125.375,32.625,7.0625,0,234.9375,0,0,0,0
"146370",135.6875,12,9.25,42.875,198.1875,2,0,0,0
"146371",86.375,3.625,2.25,12,295.75,0,0,0,0
"146372",156.125,9.875,4.8125,0.4375,228.75,0,0,0,0
"146373",57.5625,1.875,25.5,0,313.3125,1.75,0,0,0
"146374",89.375,6,24.1875,2.0625,276.625,1.75,0,0,0
"146375",74.125,9.625,28.9375,0,286,1.3125,0,0,0
"146376",131.5625,41.25,7.125,30.75,188.9375,0.375,0,0,0
"146377",98.125,13.5625,8.8125,2.375,276.5,0.625,0,0,0
"146378",112.6875,37.0625,6.625,0.1875,242.6875,0.75,0,0,0
"146379",201.6875,38.375,14.6875,1.1875,139.875,4.1875,0,0,0
"146380",79.875,18.3125,7.125,0,294.6875,0,0,0,0
"146381",44.875,9.6875,1,0.4375,343.375,0.625,0,0,0
"146382",189.125,19.25,4.6875,0,186.9375,0,0,0,0
"146383",250.4375,15.375,3.4375,2.25,128.5,0,0,0,0
"146384",155.3125,6.125,0,0.8125,237.75,0,0,0,0
"146385",177.0625,26.0625,4.625,12.4375,179.8125,0,0,0,0
"146386",189.5625,16.625,9.5625,50.375,133.875,0,0,0,0
"146387",55.75,0,2.1875,324.25,17.8125,0,0,0,0
"146388",53.125,16.4375,17.3125,278.625,34.5,0,0,0,0
"146389",26.8125,19.875,11.0625,55.875,284.125,2.25,0,0,0
"146390",215.125,20.5625,3.6875,1.375,159.25,0,0,0,0
"146391",118.875,13.375,11.875,4.9375,250.9375,0,0,0,0
"146392",41.75,58.375,9.5,121.875,166.5625,1.9375,0,0,0
"146393",103.75,11,8.4375,28.625,247.0625,1.125,0,0,0
"146394",97.875,9.1875,12.5,1.6875,278.75,0,0,0,0
"146395",136.9375,33.375,1.875,3.75,222.1875,1.875,0,0,0
"146396",154.25,28.3125,1.625,18.3125,196.75,0.75,0,0,0
"146397",158.25,18.125,1.6875,52.9375,169,0,0,0,0
"146398",92.625,79.6875,11.1875,39.9375,176.5625,0,0,0,0
"146399",103.25,27.5625,1.9375,15,251.1875,1.0625,0,0,0
"146400",109.125,8.3125,0.9375,3.9375,277.6875,0,0,0,0
"146401",156.4375,11.125,4.375,10.3125,217.75,0,0,0,0
"146402",127.375,31.0625,3.1875,94.9375,143.4375,0,0,0,0
"146403",66.1875,7.6875,126.375,57.875,141.125,0.75,0,0,0
"146404",132.4375,20.4375,134,26.9375,80.125,6.0625,0,0,0
"146405",139.5,8.6875,154.625,13.5,82.875,0.8125,0,0,0
"146406",146.125,15.875,106.8125,1.4375,129.375,0.375,0,0,0
"146407",166.8125,22.8125,94.875,5.6875,109.25,0.5625,0,0,0
"146408",91.875,7.125,94.4375,52.1875,150.625,3.75,0,0,0
"146409",71.0625,3.6875,26,204.25,94.375,0.625,0,0,0
"146410",81.8125,10.8125,20.5625,116.3125,169.5625,0.9375,0,0,0
"146411",118.8125,19.4375,2,42.625,204.625,12.5,0,0,0
"146412",80.25,32.3125,3,47.6875,233.25,3.5,0,0,0
"146413",81.5625,7.8125,15.875,31.1875,259.75,3.8125,0,0,0
"146414",25.375,3.6875,38.3125,20.75,301.5625,10.3125,0,0,0
"146415",41.25,26.5,40.1875,23.0625,241.9375,27.0625,0,0,0
"146416",54.1875,32.375,10.125,33.625,162.875,106.8125,0,0,0
"146417",73.3125,9.3125,8.875,274.0625,20.0625,14.375,0,0,0
"146418",74.5625,2.375,12.875,222.875,87.3125,0,0,0,0
"146419",80.9375,11.25,26.5625,237.375,43.875,0,0,0,0
"146420",55.0625,19.125,3.9375,139.375,182.5,0,0,0,0
"146421",99.125,35.8125,17.6875,74.875,172.5,0,0,0,0
"146422",44.1875,4.1875,27.375,164.75,154.375,5.125,0,0,0
"146423",42.75,8.375,41,37.3125,270.5625,0,0,0,0
"146424",50.8125,9.625,43.875,80.0625,215.25,0.375,0,0,0
"146425",35,9.8125,173.125,0.4375,179.9375,1.6875,0,0,0
"146426",28.5,30.6875,165.625,87.0625,88.125,0,0,0,0
"146427",77.5,41.75,21,136.9375,122.8125,0,0,0,0
"146428",32.75,7.5625,20.9375,197.625,141.125,0,0,0,0
"146429",46.4375,15.1875,2.375,246.8125,67.625,21.5625,0,0,0
"146430",35.75,24.1875,1.125,153.875,185.0625,0,0,0,0
"146431",50,18.625,6.5625,84.3125,239.625,0.875,0,0,0
"146432",19.25,26,80.875,33.1875,240.3125,0.375,0,0,0
"146433",32.25,14.875,21.75,34.5,296.625,0,0,0,0
"146434",17.5625,6.5,73.9375,20.375,281.625,0,0,0,0
"146435",6.75,15.625,170.625,0.6875,206.3125,0,0,0,0
"146436",9.25,17.5,9.0625,12.1875,352,0,0,0,0
"146437",59.75,27.6875,33,52.8125,226.75,0,0,0,0
"146438",35.75,20.1875,7.75,5.25,331.0625,0,0,0,0
"146439",68.0625,15.625,27.6875,0,288.625,0,0,0,0
"146440",8.5625,5.125,32.75,0.9375,352.625,0,0,0,0
"146441",16.4375,12.4375,20.0625,68.125,280,2.9375,0,0,0
"146442",48.3125,31.3125,12.4375,58.375,249.5625,0,0,0,0
"146443",47.625,7,6.5625,86.375,250.25,2.1875,0,0,0
"146444",38.5,15.75,12.25,23.75,309.75,0,0,0,0
"146445",43.625,24.0625,9.4375,22.0625,300.8125,0,0,0,0
"146446",9.9375,17.5,6.3125,144.9375,221.3125,0,0,0,0
"146447",59.25,39.4375,8.875,8.6875,283.75,0,0,0,0
"146448",39.1875,26.1875,10,13.875,310.75,0,0,0,0
"146449",55.0625,25.9375,37,190.8125,89.5625,1.625,0,0,0
"146450",24.375,36.125,46.3125,3.375,281,8.8125,0,0,0
"146451",4.125,3.1875,110.25,0.125,282.3125,0,0,0,0
"146452",0,3.3125,6.75,3.875,386.0625,0,0,0,0
"146453",18.6875,10,31.25,11.125,328.9375,0,0,0,0
"146454",0,7.9375,25.3125,4.3125,362.4375,0,0,0,0
"146455",10.1875,8.0625,10.1875,4.1875,364.4375,2.9375,0,0,0
"146456",39.625,17.5,11.8125,4,327.0625,0,0,0,0
"146457",23.3125,21.625,5.5,11.1875,338.375,0,0,0,0
"146458",36.4375,19,53.0625,1.5,290,0,0,0,0
"146459",37.5625,25.1875,52.75,2.75,281.75,0,0,0,0
"146460",81.4375,67,13.75,11.1875,226.625,0,0,0,0
"146461",36.375,12,3.375,116.25,223.375,8.625,0,0,0
"146462",44.6875,2.0625,28.25,21.125,290.4375,13.4375,0,0,0
"146463",28.75,0.5625,18.4375,0.8125,348.375,3.0625,0,0,0
"146464",88,6.625,20.6875,43.125,240.4375,1.125,0,0,0
"146465",38.9375,22.8125,17.25,23.5625,297.4375,0,0,0,0
"146466",31,6.5625,9.5,156.4375,195.1875,1.3125,0,0,0
"146467",47.625,2.0625,6.75,34.3125,309.25,0,0,0,0
"146468",45.4375,6.4375,3.9375,26.0625,316.25,1.875,0,0,0
"146469",42.3125,8.625,10.5625,13.875,324.625,0,0,0,0
"146470",224.4375,28,17.375,12.375,117.8125,0,0,0,0
"146471",147.625,20.8125,39.6875,1.0625,190.8125,0,0,0,0
"146472",36.25,9.5625,26.3125,3.5,324.375,0,0,0,0
"146473",99.0625,5.4375,21.875,2.0625,271.5625,0,0,0,0
"146474",50.9375,10.3125,36.875,0,301.6875,0.1875,0,0,0
"146475",80.125,12.25,25.375,13.8125,268.4375,0,0,0,0
"146476",188.625,29.9375,0.75,6.4375,173.25,1,0,0,0
"146477",203.1875,24.3125,1.625,26.25,144.625,0,0,0,0
"146478",218.9375,17,21.5,3,135.3125,4.25,0,0,0
"146479",218.9375,27.4375,16,7.625,121.125,8.875,0,0,0
"146480",88.375,23.875,2.4375,2.0625,276.5625,6.6875,0,0,0
"146481",135.5,19.4375,4.375,4.1875,236.5,0,0,0,0
"146482",92.5625,27.5625,8.1875,21.0625,250.625,0,0,0,0
"146483",137.0625,40.875,0.5,7.75,213.125,0.6875,0,0,0
"146484",129.625,21.9375,14.4375,2.5625,231.4375,0,0,0,0
"146485",170,30.8125,8.6875,1,189.5,0,0,0,0
"146486",144.625,32.125,0,0,223.25,0,0,0,0
"146487",111.125,66.0625,8.4375,4.6875,209.6875,0,0,0,0
"146488",57.3125,4.9375,2.6875,0,334.375,0.6875,0,0,0
"146489",105.375,63,34.3125,3.75,192.9375,0.625,0,0,0
"146490",98.5625,55.9375,200.625,1.3125,43.5625,0,0,0,0
"146491",114.9375,73.9375,155.25,0,49.875,6,0,0,0
"146492",84.625,173.25,103.5,0,38.625,0,0,0,0
"146493",60.5,152.6875,54.5625,0.6875,131.5625,0,0,0,0
"146494",70.6875,242,52.5,0.75,34.0625,0,0,0,0
"146495",63.0625,212.75,116.625,0.75,5.375,1.4375,0,0,0
"146496",46.4375,321.75,30.75,0,1.0625,0,0,0,0
"146497",110.625,231.875,46.25,0,11.25,0,0,0,0
"146498",20.5625,364.9375,13.6875,0,0.8125,0,0,0,0
"146499",10.25,349.8125,38.875,0,1.0625,0,0,0,0
"146500",29.3125,267.875,97.3125,0,5.5,0,0,0,0
"146501",86.8125,159.3125,85.125,0,68.75,0,0,0,0
"146502",96.1875,56.625,30.875,1.75,214.5625,0,0,0,0
"146503",86.3125,63.0625,16.625,0.5,232.625,0.875,0,0,0
"146504",114.9375,38.4375,6.0625,10.6875,229.875,0,0,0,0
"146505",50.4375,9.3125,7.625,1.875,330.75,0,0,0,0
"146506",130.75,17.0625,8.5,50.3125,193.375,0,0,0,0
"146507",113.9375,14.1875,18.3125,233,20.5625,0,0,0,0
"146508",168.875,20.9375,6.875,201.5625,1.0625,0.6875,0,0,0
"146509",72.75,4.5,0,322.75,0,0,0,0,0
"146510",13.875,83.0625,0,233.8125,1.125,2.375,63.875,1.875,0
"146511",13.6875,252.1875,4,46.75,5.5625,77.8125,0,0,0
"146512",12.375,138.875,11,53.6875,2.375,17.5,17.5,146.6875,0
"146513",34.0625,120,0.375,175.75,42.125,0.5,0.1875,27,0
"146514",71.5,51.1875,0,251.3125,26,0,0,0,0
"146515",17.5,39.1875,0,309.4375,17.75,1.3125,7.75,4.6875,2.375
"146516",15.6875,0,5.1875,341,0,2.1875,23.125,0.9375,11.875
"146517",43,2.8125,0,171.4375,10.1875,0,11.4375,29.5,131.625
"146832",0,203.5,0,1.1875,0,4.75,0.3125,14.5625,175.6875
"146836",34.625,223.5,0,7.0625,0,8.875,1.25,3.25,121.4375
"146840",13.9375,370.0625,0,2.5,0,13.5,0,0,0
"146841",0,398.1875,0,0.75,0,1.0625,0,0,0
"146842",0,397.9375,0,0,0,2.0625,0,0,0
"146843",0,400,0,0,0,0,0,0,0
"146844",0.6875,399.3125,0,0,0,0,0,0,0
"146845",20.625,259.0625,0,17.25,0,0,5.3125,7.4375,90.3125
"146846",17.0625,369.125,0,0,0,0,0,1.9375,11.875
"146847",0,395.875,0,0,0,1.5,0,1.125,1.5
"146848",0.625,338.8125,0,1.5625,0,2.625,0,1.25,55.125
"146849",0,379.5625,0,0,0,0.0625,0,8.3125,12.0625
"146850",0,400,0,0,0,0,0,0,0
"146851",0,373,0,0,0,21.8125,0,5.1875,0
"146938",59.6875,27.5625,32.0625,44.1875,221.9375,0,0,4.25,10.3125
"146939",203.1875,73.8125,14.4375,3.375,105.1875,0,0,0,0
"146940",162.625,32.125,43.25,15.9375,146.0625,0,0,0,0
"146941",120.4375,32.4375,33.25,13.9375,198.25,1.6875,0,0,0
"146942",140.125,25.75,3.9375,1.9375,225.875,2.375,0,0,0
"146943",128.125,87.25,14.4375,1.9375,168.25,0,0,0,0
"146944",194.625,13.4375,77.1875,11.3125,103.4375,0,0,0,0
"146945",169.0625,29,69.5,28.9375,103.5,0,0,0,0
"146946",161.125,39,53.3125,19.625,121.6875,0,0,5.25,0
"146951",37.6875,19.0625,16.1875,17.625,181.25,9.1875,31.9375,21,66.0625
"146952",86.625,11.6875,19.1875,61.125,220.5625,0.8125,0,0,0
"146953",80.25,9.5,44.25,224.8125,41.1875,0,0,0,0
"146954",39.625,10.6875,140.875,185.9375,22.875,0,0,0,0
"146955",198.6875,8.25,167.0625,8.125,10.3125,0,0,7.5625,0
"146956",215.25,14.875,73.25,30.125,66.5,0,0,0,0
"146957",202.625,44.4375,57.5,19.25,76.1875,0,0,0,0
"146958",274.5,20.375,15.8125,3.8125,84.5,1,0,0,0
"146959",204.75,8.25,17.25,5.375,164.375,0,0,0,0
"146960",140.75,3.8125,37.9375,1.8125,215.6875,0,0,0,0
"146961",141.625,22.75,35.375,2.25,198,0,0,0,0
"146962",27.0625,3.25,94.625,1.8125,273.25,0,0,0,0
"146963",37.6875,9.75,30.6875,0,321.875,0,0,0,0
"146964",96.3125,11.75,70.8125,3.125,218,0,0,0,0
"146965",111.4375,1.8125,43.3125,4.3125,239.125,0,0,0,0
"146966",191.4375,11.125,38.0625,16.25,143.125,0,0,0,0
"146967",34.125,3.875,100.25,5.1875,256.5625,0,0,0,0
"146968",16.1875,4.875,199.75,6.25,172.9375,0,0,0,0
"146969",48.75,11.375,113.375,7.5,219,0,0,0,0
"146970",60,1.125,47.9375,2.1875,288.75,0,0,0,0
"146971",10.3125,10.5,191.25,2.5625,185.375,0,0,0,0
"146972",77.25,13.5,76.9375,3.875,228.4375,0,0,0,0
"146973",41.125,21.0625,83.875,0,253.9375,0,0,0,0
"146974",140.8125,40.1875,55.9375,1.3125,161.25,0.5,0,0,0
"146975",57.375,48.375,17.875,0.5,275.875,0,0,0,0
"146976",19.125,15.3125,11.125,0,354.4375,0,0,0,0
"146977",89.9375,31.8125,25.0625,2.9375,250.25,0,0,0,0
"146978",48.1875,25,20.125,3.0625,303.625,0,0,0,0
"146979",130.1875,46.8125,55.9375,73.6875,93.375,0,0,0,0
"146980",84.625,25.75,75.625,3.5625,210.4375,0,0,0,0
"146981",126.8125,24.625,66.9375,1,180.625,0,0,0,0
"146982",102.0625,56.875,111.8125,8.9375,120.3125,0,0,0,0
"146983",89.875,36.125,17.25,176.6875,78.625,1.4375,0,0,0
"146984",105.375,20.6875,188.5,21.5625,63.875,0,0,0,0
"146985",177.125,10.0625,100.0625,0,111.9375,0.8125,0,0,0
"146986",163.6875,7.4375,81.5625,2.25,145.0625,0,0,0,0
"146987",184.6875,10,75,7.375,122.9375,0,0,0,0
