new2kid,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"113837",657,95,2126,1857,507,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,136,997
"113838",35,28,649,320,277,0,0,0,0,0,0,0,0,0,666,320,0,2,127,6,92,2351,1527
"113839",0,0,18,0,0,0,0,0,0,0,0,0,0,114,407,528,0,57,456,83,9,2541,874
"113844",236,10,2591,2139,320,0,0,0,0,0,0,0,0,0,424,0,0,0,136,129,60,0,355
"113845",337,21,2435,1951,1138,308,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,8,129
"113846",2035,364,2028,1243,286,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417
"113847",1823,314,2350,1292,536,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
"113848",237,490,1989,3178,143,0,0,0,0,17,30,0,0,0,0,0,0,0,0,0,0,0,316
"113849",1758,2288,486,1269,553,0,0,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,22
"113850",1931,1401,1269,988,650,0,0,51,0,54,56,0,0,0,0,0,0,0,0,0,0,0,0
"113851",1115,753,1543,1928,871,0,0,0,0,7,33,0,0,0,0,0,0,0,0,0,0,0,150
"113852",618,2193,1605,1025,682,0,0,0,0,68,156,0,0,0,0,0,0,0,0,0,0,0,53
"113853",888,2446,976,1335,693,0,0,0,0,12,8,0,0,0,0,12,0,0,0,0,0,0,30
"113854",718,252,2254,1729,1322,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,85
"113855",764,324,2436,1086,1354,182,0,7,0,0,0,0,0,0,0,80,0,0,0,0,0,16,151
"113856",197,15,1111,1678,246,98,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,39,2733
"113857",575,364,1596,2903,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587
"113858",869,1471,1449,1905,565,0,0,0,0,23,16,0,0,30,0,0,0,0,0,0,0,0,72
"113859",205,9,4342,1287,496,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,43
"113860",107,0,4513,1421,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"113861",27,27,4398,1485,433,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,18
"113862",0,69,4669,1352,221,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,76
"113863",68,13,4537,1057,603,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,13,99
"113864",165,29,4813,1020,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,44
"113865",360,224,3613,1081,766,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,18,322
"113866",1554,578,2964,911,276,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,71
"113867",300,0,3838,992,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,96
"113868",33,0,4836,566,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,723
"113869",0,0,7,1122,83,140,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,115,4678
"113870",0,0,47,749,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,4191
"113871",39,45,4284,993,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,675
"113872",102,41,4290,1019,336,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485
"113873",137,8,2962,1368,58,313,0,0,0,0,31,0,0,192,0,322,0,0,0,0,0,54,955
"113874",10,0,4707,1414,10,98,0,0,0,0,0,0,0,22,0,81,0,0,0,0,0,22,36
"113875",2590,224,2271,1185,93,0,0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,13
"113876",1197,161,1384,3387,55,0,0,8,0,0,0,0,0,0,0,24,0,0,0,0,0,80,86
"113877",351,111,2614,3167,52,0,0,25,0,0,0,0,0,0,0,13,0,0,0,0,0,2,65
"113878",71,57,3041,3120,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,60
"113879",317,10,2572,2683,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,297
"113880",534,79,3196,2541,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
"113881",550,174,2934,2510,139,0,0,30,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
"113882",209,157,4440,1500,39,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,23
"113883",153,16,2932,2771,269,225,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,30
"113884",46,34,2351,3788,43,37,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,10,55
"113885",510,100,2604,2982,78,0,0,0,0,0,69,0,0,0,0,15,0,0,0,0,0,0,42
"113886",161,220,3457,2435,29,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,44,24
"113887",440,57,685,2247,13,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,370,2417
"113888",122,156,2829,3182,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
"113889",546,725,1864,3186,64,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113890",331,225,1605,3987,217,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"113891",8,0,2327,4056,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"113892",16,63,2628,3565,58,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,39
"113893",59,130,4028,2058,54,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,20
"113894",858,1115,2411,1720,195,0,0,0,0,44,57,0,0,0,0,0,0,0,0,0,0,0,0
"113895",575,503,2596,2640,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"113896",155,11,2740,3336,37,0,0,0,0,0,44,0,0,0,0,19,0,0,0,0,0,0,58
"113897",54,0,2454,3586,113,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,8,75
"113898",168,223,1364,4065,533,0,0,13,0,0,26,0,0,0,0,0,0,0,0,0,0,0,8
"113899",212,1027,952,3253,305,0,0,175,0,180,273,0,0,0,0,0,0,0,0,0,0,23,0
"113900",13,0,2756,3411,107,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,33
"113901",278,279,4775,982,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30
"113902",10,475,2659,2957,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,90
"113903",266,132,4762,981,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,30,15
"113904",271,78,3854,2077,22,17,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,17,12
"113905",69,38,1660,1678,34,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,202,2672
"113906",46,25,1212,631,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,674,3675
"113907",13,0,825,762,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,1499,3178
"113908",163,0,3793,1077,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,854,502
"113909",608,258,3243,2199,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
"113910",231,355,3631,1973,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26
"113911",427,268,2611,2918,34,0,0,38,0,0,0,0,0,0,0,15,0,0,0,0,0,0,89
"113912",56,1,4277,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,95
"113913",19,14,3477,2804,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70
"113914",0,0,1102,3123,13,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,1955
"113915",23,10,937,5349,0,29,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,14,30
"113916",0,0,1305,4832,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,32
"113917",20,0,1363,4945,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,48
"113918",183,394,1472,3076,43,207,0,0,307,91,253,329,0,0,0,36,0,0,0,0,0,0,9
"113919",247,413,1067,4120,59,204,0,0,57,6,41,0,0,0,0,101,0,0,0,0,0,53,32
"113920",379,23,1028,4423,360,118,0,0,0,0,9,0,0,0,0,26,0,0,0,0,0,0,34
"113921",237,0,902,4752,214,250,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17,18
"113922",92,0,1172,4683,143,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29
"113923",142,0,1156,4212,112,575,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,15,175
"113924",37,0,1818,3868,537,98,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,18
"113925",171,0,2732,2934,406,74,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,17,0
"113926",913,0,2569,2360,458,0,0,11,0,59,0,0,0,0,0,0,0,0,0,0,0,15,15
"113927",992,144,1498,3028,602,0,0,0,0,26,79,0,0,0,0,0,0,0,0,0,0,15,16
"113928",235,0,2098,3487,322,90,0,71,0,0,0,0,0,0,0,34,0,0,0,0,0,0,63
"113929",0,0,2599,3602,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,12
"113930",36,0,2200,3753,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"113931",73,0,2193,3953,20,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113932",151,0,3588,2020,279,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,88
"113933",8,0,2260,3473,40,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"113934",91,190,4214,906,214,310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,442
"113935",444,0,3223,1987,577,88,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,63
"113936",681,31,2942,2085,614,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"113937",1003,60,3551,1056,635,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,45
"113938",471,0,3258,1118,158,0,0,38,0,0,0,0,0,0,0,46,0,0,0,0,0,348,963
"113939",16,0,2790,1019,155,604,0,0,0,0,0,0,0,0,95,1069,0,0,0,0,0,386,266
"113940",144,0,366,1699,66,0,0,0,0,0,0,0,0,0,105,42,0,0,0,0,0,1133,2845
"113941",26,0,51,378,0,0,0,0,0,0,0,0,0,0,120,420,0,105,0,1719,47,1271,2263
"113942",20,0,1070,475,16,10,0,0,0,0,0,0,0,0,34,17,0,0,0,372,0,2683,1703
"113943",0,0,1183,950,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,3363
"113944",0,0,4397,422,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1328
"113945",125,0,3920,412,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,964
"113946",256,13,2341,1339,0,300,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,797,1328
"113947",26,0,249,399,0,11,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,4053,1637
"113948",376,0,1315,888,14,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,2666
"113949",750,0,4168,829,59,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,543
"113950",53,0,5593,498,81,51,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,107
"113951",156,0,5176,353,57,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,342,296
"113952",208,0,2496,479,410,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,436,2181
"113953",811,17,3734,773,729,0,0,0,0,0,11,0,0,22,0,19,0,0,0,0,0,22,262
"113954",1124,8,3103,1370,509,47,0,0,0,0,0,0,0,122,0,33,0,0,0,0,0,21,63
"113955",969,27,2588,2272,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
"113956",532,120,2940,2215,246,235,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,91
"113957",147,0,2611,2574,73,587,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,2,354
"113958",40,0,2834,1959,344,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,618
"113959",89,0,3066,2710,81,207,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,64,152
"113960",119,0,818,3544,72,267,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,325,1232
"113961",298,174,1600,2489,308,404,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,172,892
"113962",65,224,1350,2855,40,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1532
"113963",280,87,529,2541,189,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,2303
"113964",263,76,408,1956,141,23,0,0,0,0,0,0,0,0,343,185,0,22,0,168,153,739,1923
"113965",447,29,190,1385,106,148,0,0,0,26,0,0,0,0,0,13,0,0,0,0,0,248,3808
"113966",291,45,565,2296,0,134,0,0,0,0,0,0,0,150,0,28,0,0,0,0,0,155,2736
"113967",106,70,362,4496,0,331,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,15,835
"113968",154,0,289,4517,68,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,768
"113969",142,0,626,4290,296,413,0,0,0,1,16,0,0,0,0,104,0,0,0,0,0,68,444
"113970",245,35,1457,3859,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,568
"113971",424,37,383,4081,96,539,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,220,526
"113972",290,65,126,5068,246,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,311
"113973",1210,153,226,4261,307,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232
"113974",1277,197,29,3097,580,64,0,41,0,0,521,0,0,0,0,221,0,0,0,0,0,122,251
"113975",1183,207,101,3665,415,28,0,0,0,0,0,0,0,0,0,475,0,0,0,0,0,0,326
"113976",599,107,184,4922,331,17,0,0,0,21,0,0,0,0,0,103,0,0,0,0,0,0,116
"113977",725,11,488,4455,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"113978",174,0,232,4517,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
"113979",207,29,150,5107,868,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,19
"113980",220,52,89,4959,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,52
"113981",1233,783,87,3079,1162,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,14,33
"113982",478,38,150,4117,521,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,60,742
"113983",336,0,270,5026,369,0,0,33,0,0,0,0,0,170,0,0,0,0,0,0,0,0,196
"113984",481,0,89,3142,629,0,0,28,0,0,0,0,0,1026,0,16,0,0,0,0,0,71,918
"113985",127,59,451,3869,415,0,0,0,0,9,0,43,0,94,0,42,0,0,0,0,0,218,1073
"113986",709,34,321,3267,270,0,0,0,0,0,59,22,0,71,0,707,0,0,0,0,0,130,810
"113987",578,57,248,4435,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,255
"113988",985,84,1094,3805,209,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
"113989",480,94,455,4701,409,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,244
"113990",8,13,525,4635,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,386
"113991",226,58,137,4750,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,144
"113992",569,52,132,3989,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
"113993",968,177,605,3841,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,199
"113994",574,46,75,4151,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196
"113995",270,14,186,3594,249,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,330,1730
"113996",440,40,160,1316,1057,0,0,0,0,0,11,0,0,0,0,9,0,0,0,0,0,918,2449
"113997",67,27,62,4647,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,995
"113998",134,38,314,5222,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26
"113999",50,45,0,2362,414,0,0,2605,0,2,860,0,0,0,0,62,0,0,0,0,0,0,0
"114000",664,21,58,1709,105,0,0,2016,0,188,1608,0,0,0,0,0,0,0,0,0,0,0,31
"114001",475,17,0,815,128,0,0,3931,0,219,698,110,0,7,0,0,0,0,0,0,0,0,0
"114002",32,0,0,56,0,0,0,2203,0,74,1928,2107,0,0,0,0,0,0,0,0,0,0,0
"114003",0,0,0,0,0,0,0,1164,0,205,551,4028,452,0,0,0,0,0,0,0,0,0,0
"114004",77,0,0,0,0,0,0,1124,0,70,559,4433,137,0,0,0,0,0,0,0,0,0,0
"114005",9,19,0,80,0,0,0,3135,0,308,2369,469,0,0,0,0,0,0,0,0,0,0,11
"114006",382,37,0,748,0,0,0,2245,0,288,2520,85,0,82,0,0,0,0,0,0,0,0,13
"114007",1934,157,12,292,0,0,0,1629,0,135,2004,0,0,0,0,237,0,0,0,0,0,0,0
"114008",525,60,62,4077,138,0,0,796,0,0,713,0,0,0,0,18,0,0,0,0,0,0,11
"114009",88,33,21,4333,685,0,0,778,0,0,409,0,0,0,0,0,0,0,0,0,0,0,53
"114010",155,47,105,4601,193,0,0,464,0,0,798,0,0,3,0,0,0,0,0,0,0,0,34
"114011",577,248,166,4676,0,0,0,332,0,18,226,0,0,0,0,0,0,0,0,0,0,0,157
"114012",853,106,873,3862,68,0,0,584,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
"114013",174,9,974,3874,1072,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287
"114014",289,49,362,2444,620,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1007,1610
"114015",97,188,330,2433,330,0,0,225,0,0,2,0,0,0,0,0,0,0,0,0,0,818,1977
"114016",78,19,2380,3568,164,0,0,41,0,0,65,0,0,0,0,0,0,0,0,0,0,73,12
"114017",236,233,2069,2914,171,0,0,217,0,349,176,0,0,12,0,0,0,0,0,0,0,13,10
"114018",32,174,1210,3356,496,0,0,41,0,730,325,0,0,0,0,0,0,0,0,0,0,0,36
"114019",682,1829,517,606,743,0,0,31,0,1025,923,0,0,44,0,0,0,0,0,0,0,0,0
"114020",1347,1611,1130,1301,688,0,0,0,0,216,72,0,0,6,0,0,0,0,0,0,0,29,0
"114021",969,767,569,3372,542,0,0,4,0,0,43,0,0,1,0,133,0,0,0,0,0,0,0
"114022",1235,1360,489,2419,487,35,0,0,0,0,52,0,0,0,0,277,0,0,0,0,0,0,46
"114023",865,143,823,3576,461,134,0,0,0,17,0,0,0,0,0,249,0,0,0,0,0,0,132
"114024",786,474,1113,3035,513,3,0,54,0,20,35,0,0,0,0,334,0,0,0,0,0,25,8
"114025",456,299,1922,3202,470,0,0,0,0,16,21,0,0,0,0,0,0,0,0,0,0,14,0
"114026",401,334,1986,2632,941,6,0,7,0,10,27,0,0,27,0,0,0,0,0,0,0,15,14
"114027",464,183,1851,2559,972,14,0,0,0,89,13,0,0,216,0,0,0,0,0,0,0,20,19
"114028",589,298,2145,1952,1270,0,0,0,0,15,12,0,0,69,0,0,0,0,0,0,0,25,25
"114029",572,383,1697,2677,975,0,0,32,0,11,0,0,0,46,0,0,0,0,0,0,0,0,7
"114030",270,29,2480,2677,774,0,0,14,0,16,0,0,0,86,0,0,0,0,0,0,0,0,54
"114031",717,67,1549,2750,1195,27,0,67,0,16,0,0,0,0,0,0,0,0,0,0,0,12,0
"114032",708,286,433,1953,689,1573,0,69,0,38,149,500,0,0,0,0,0,0,0,0,0,2,0
"114033",177,166,483,1182,986,144,0,40,0,163,0,3059,0,0,0,0,0,0,0,0,0,0,0
"114034",204,98,1343,2383,1160,436,0,27,0,204,0,284,0,261,0,0,0,0,0,0,0,0,0
"114035",249,368,1330,2987,1253,14,0,174,0,5,0,0,0,10,0,0,0,0,0,0,0,0,10
"114036",540,101,1576,1874,1942,275,0,72,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"114037",358,0,1026,2836,1949,0,0,214,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"114038",284,795,1465,1588,2097,0,0,92,0,13,66,0,0,0,0,0,0,0,0,0,0,0,0
"114039",805,1652,846,953,1765,0,0,250,0,31,63,0,0,16,0,0,0,0,0,0,0,9,10
"114040",282,4470,176,236,891,0,0,29,0,174,51,0,0,73,0,0,0,0,0,0,0,18,0
"114041",41,5689,0,126,149,0,0,288,0,34,73,0,0,0,0,0,0,0,0,0,0,0,0
"114042",0,4208,28,215,246,0,0,1365,0,110,228,0,0,0,0,0,0,0,0,0,0,0,0
"114043",534,4288,212,733,181,0,0,47,0,228,83,0,0,0,0,0,0,0,0,0,0,13,81
"114044",210,3632,165,532,748,0,0,57,0,118,938,0,0,0,0,0,0,0,0,0,0,0,0
"114045",244,360,401,1668,3443,0,0,174,0,29,81,0,0,0,0,0,0,0,0,0,0,0,0
"114046",601,640,250,1044,2353,0,0,605,0,81,826,0,0,0,0,0,0,0,0,0,0,0,0
"114047",1199,664,378,1326,1650,0,0,1099,0,0,54,0,0,14,0,0,0,0,0,0,0,0,16
"114048",226,1224,101,34,920,0,0,3486,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0
"114049",215,2163,0,0,12,0,0,3895,0,44,60,0,0,0,0,0,0,0,0,0,0,11,0
"114050",264,2965,0,0,0,0,0,2411,0,0,163,597,0,0,0,0,0,0,0,0,0,0,0
"114051",88,5914,0,25,0,0,0,245,0,29,23,34,0,42,0,0,0,0,0,0,0,0,0
"114052",206,1685,85,230,0,0,0,4194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114053",445,235,113,1126,277,0,0,4097,0,14,81,0,0,0,0,0,0,0,0,0,0,12,0
"114054",486,498,446,1363,372,0,0,3152,0,9,49,0,0,25,0,0,0,0,0,0,0,0,0
"114055",177,122,1146,1768,1283,0,0,1787,0,54,6,0,0,57,0,0,0,0,0,0,0,0,0
"114056",281,220,1224,1850,1048,0,0,1172,0,113,344,0,0,20,0,0,0,0,0,0,0,39,89
"114057",341,278,437,1168,51,0,0,248,0,77,82,0,0,22,0,0,0,0,0,0,0,780,2916
"114058",213,112,2603,1492,771,0,0,265,0,52,77,0,0,26,0,0,0,0,0,0,0,123,666
"114059",460,1467,894,2661,115,0,0,618,0,24,134,0,0,0,0,27,0,0,0,0,0,0,0
"114060",198,370,1206,2282,0,0,0,1849,0,8,431,0,0,48,0,0,0,0,0,0,0,8,0
"114061",245,432,2307,2540,622,0,0,170,0,5,0,0,0,67,0,0,0,0,0,0,0,0,12
"114062",562,990,1275,3000,380,0,0,142,0,5,11,0,0,0,0,35,0,0,0,0,0,0,0
"114063",460,434,2299,1507,41,0,0,1491,0,8,113,0,0,8,0,39,0,0,0,0,0,0,0
"114064",414,735,1598,1822,0,0,0,1527,0,66,210,0,0,0,0,28,0,0,0,0,0,0,0
"114065",129,142,1440,1770,786,0,0,2046,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
"114066",608,936,1402,1954,782,0,0,360,0,95,12,0,0,0,0,190,0,0,0,0,0,4,57
"114067",801,624,743,870,544,0,0,32,0,107,0,0,0,0,0,111,0,0,0,0,0,534,2034
"114068",451,470,2452,1546,378,0,0,890,0,58,155,0,0,0,0,0,0,0,0,0,0,0,0
"114069",144,1483,983,2326,825,0,0,164,0,0,446,0,0,16,0,0,0,0,0,0,0,13,0
"114070",604,88,943,3371,299,0,0,747,0,0,286,0,0,62,0,0,0,0,0,0,0,0,0
"114071",590,780,618,3151,812,0,0,222,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0
"114072",136,747,620,2570,1427,0,0,381,0,180,323,0,0,0,0,0,0,0,0,0,0,16,0
"114073",87,319,646,1711,544,0,0,1338,0,378,1341,0,0,36,0,0,0,0,0,0,0,0,0
"114074",42,222,2864,1879,873,0,0,375,0,0,64,0,0,81,0,0,0,0,0,0,0,0,0
"114075",27,84,4263,1065,553,0,0,205,0,0,111,0,0,70,0,0,0,0,0,0,0,22,0
"114076",178,120,3123,1828,358,0,0,408,0,0,261,0,0,124,0,0,0,0,0,0,0,0,0
"114077",91,255,834,2972,0,0,0,2020,0,98,107,0,0,23,0,0,0,0,0,0,0,0,0
"114078",319,253,531,3006,0,0,0,2047,0,0,194,0,0,50,0,0,0,0,0,0,0,0,0
"114079",22,318,15,649,0,0,0,2640,0,1160,1596,0,0,0,0,0,0,0,0,0,0,0,0
"114080",205,1500,18,150,0,0,0,337,0,3284,874,0,0,32,0,0,0,0,0,0,0,0,0
"114081",75,399,348,1562,0,0,0,1371,0,2426,108,0,0,69,0,42,0,0,0,0,0,0,0
"114082",11,0,3894,1419,160,0,0,725,0,0,142,0,0,39,0,0,0,0,0,0,0,10,0
"114083",225,495,4734,688,234,0,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0
"114084",571,1044,3889,556,123,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,40,158
"114085",330,770,4074,688,255,0,0,0,0,175,0,0,0,54,0,0,0,0,0,0,0,19,35
"114086",557,363,2653,845,135,98,0,0,0,113,0,0,0,16,0,29,0,0,0,0,0,300,1291
"114087",16,39,3926,450,412,33,0,0,0,67,0,0,0,103,0,0,0,0,0,0,0,315,1039
"114088",432,342,3827,777,907,0,0,0,0,47,0,0,0,52,0,0,0,0,0,0,0,16,0
"114089",0,43,5375,478,209,0,0,0,0,15,0,0,0,245,0,0,0,0,0,0,0,21,14
"114090",49,43,5324,638,86,63,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,146,21
"114091",506,135,5121,514,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"114092",312,828,2247,172,2333,0,0,0,0,44,28,0,0,134,29,0,0,18,0,101,0,144,9
"114100",35,11,2433,1359,262,0,0,0,0,0,0,0,0,0,243,71,0,19,219,66,0,15,28
"114101",145,167,4458,1523,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"114102",135,48,5676,388,46,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114103",63,0,1982,3561,755,7,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
"114104",170,33,1406,3995,761,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,0,0,0
"114105",685,220,3372,1884,214,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
"114106",35,29,4981,956,377,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114107",9,0,3931,772,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,147,1477
"114116",0,337,2017,1602,265,0,0,0,0,0,111,0,0,0,0,0,0,984,0,578,0,234,272
"114117",80,67,5307,390,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,136
"114118",420,470,4185,751,118,0,0,0,0,0,0,0,0,133,0,232,0,0,0,0,0,0,91
"114119",210,280,3488,1210,407,0,0,0,0,14,0,0,0,0,0,601,0,0,0,0,0,0,190
"114120",104,1252,2595,1715,571,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,142
"114121",367,312,4507,687,436,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0
"114122",535,319,4679,762,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"114123",53,138,5397,452,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,48
